Time, Species, ClimateRegion, NumberSitesChecked, AvgTempMult, AvgMinJanTempMult, AvgSoilMoistureMult, AvgProbEst
200, PlanOcid, eco1, 569,0.983,1.000,0.899,0.885
200, QuerAlba, eco1, 2026,0.993,1.000,0.966,0.960
200, QuerCocc, eco1, 571,0.982,1.000,0.961,0.945
200, QuerFalc, eco1, 2018,0.738,1.000,0.987,0.738
200, QuerRubr, eco1, 1962,0.865,1.000,0.939,0.821
200, QuerPrin, eco1, 2043,0.822,1.000,0.960,0.801
200, QuerVelu, eco1, 588,1.000,1.000,0.960,0.960
200, QuerStel, eco1, 612,0.738,1.000,0.960,0.729
200, RobiPseu, eco1, 1,0.855,1.000,0.944,0.855
200, SassAlid, eco1, 599,0.855,1.000,0.966,0.836
200, TiliAmer, eco1, 31122,0.000,1.000,0.959,0.000
200, TiliAmhe, eco1, 31121,0.000,1.000,0.959,0.000
200, CaryGlab, eco1, 2013,0.855,1.000,0.927,0.798
200, CaryCodi, eco1, 3,1.000,1.000,0.696,0.696
200, BetuNigr, eco1, 3,0.000,1.000,0.706,0.000
200, BetuLent, eco1, 615,0.000,1.000,0.926,0.000
200, BetuAlle, eco1, 2046,0.000,1.000,0.927,0.000
200, AcerPens, eco1, 11920,0.956,1.000,0.990,0.951
200, AmelArbo, eco1, 11941,0.997,1.000,0.971,0.969
200, AescBuck, eco1, 610,0.240,1.000,0.918,0.231
200, AcerRubr, eco1, 11885,0.971,1.000,0.959,0.933
200, AcerSacc, eco1, 31120,0.956,1.000,0.992,0.952
200, TsugCana, eco1, 31121,0.457,1.000,NaN,NaN
200, PinuVirg, eco1, 2,0.628,1.000,1.000,0.628
200, PinuTaed, eco1, 4,0.389,0.000,0.836,0.000
200, PinuStro, eco1, 1988,0.000,1.000,0.969,0.000
200, PinuRigi, eco1, 5,0.000,1.000,0.826,0.000
200, PinuPung, eco1, 577,0.000,1.000,0.956,0.000
200, FrasFirr, eco1, 31116,0.000,1.000,0.912,0.000
200, PiceRube, eco1, 11894,0.000,1.000,0.972,0.000
200, PinuEnch, eco1, 4,0.894,1.000,0.902,0.843
200, CastDent, eco1, 31117,0.822,1.000,0.976,0.812
210, CaryOvat, eco1, 0,NaN,NaN,NaN,NaN
210, CaryAlba, eco1, 1,0.995,1.000,1.000,0.995
210, CornFlor, eco1, 1650,0.967,1.000,1.000,0.967
210, FraxPenn, eco1, 1,0.999,1.000,1.000,0.999
210, FraxAmer, eco1, 1549,0.997,1.000,1.000,0.997
210, FaguGran, eco1, 1583,0.995,1.000,1.000,0.995
210, JuglNigr, eco1, 0,NaN,NaN,NaN,NaN
210, HaleDipt, eco1, 1583,0.885,1.000,1.000,0.885
210, IlexOpac, eco1, 1593,0.885,1.000,1.000,0.885
210, LiriTuli, eco1, 0,NaN,NaN,NaN,NaN
210, LiquStyr, eco1, 0,NaN,NaN,NaN,NaN
210, MagnAcum, eco1, 0,NaN,NaN,NaN,NaN
210, MagnMacr, eco1, 0,NaN,NaN,NaN,NaN
210, NyssSylv, eco1, 1592,0.885,1.000,1.000,0.885
210, OxydArbo, eco1, 1513,0.885,1.000,1.000,0.885
210, PrunSero, eco1, 0,NaN,NaN,NaN,NaN
210, PrunPenn, eco1, 0,NaN,NaN,NaN,NaN
210, PlanOcid, eco1, 0,NaN,NaN,NaN,NaN
210, QuerAlba, eco1, 0,NaN,NaN,NaN,NaN
210, QuerCocc, eco1, 0,NaN,NaN,NaN,NaN
210, QuerFalc, eco1, 0,NaN,NaN,NaN,NaN
210, QuerRubr, eco1, 2,0.816,1.000,1.000,0.816
210, QuerPrin, eco1, 0,NaN,NaN,NaN,NaN
210, QuerVelu, eco1, 0,NaN,NaN,NaN,NaN
210, QuerStel, eco1, 0,NaN,NaN,NaN,NaN
210, RobiPseu, eco1, 0,NaN,NaN,NaN,NaN
210, SassAlid, eco1, 0,NaN,NaN,NaN,NaN
210, TiliAmer, eco1, 31132,0.000,1.000,1.000,0.000
210, TiliAmhe, eco1, 31132,0.000,1.000,1.000,0.000
210, CaryGlab, eco1, 1,0.885,1.000,1.000,0.885
210, CaryCodi, eco1, 0,NaN,NaN,NaN,NaN
210, BetuNigr, eco1, 0,NaN,NaN,NaN,NaN
210, BetuLent, eco1, 0,NaN,NaN,NaN,NaN
210, BetuAlle, eco1, 1,0.000,1.000,1.000,0.000
210, AcerPens, eco1, 1570,0.923,1.000,1.000,0.923
210, AmelArbo, eco1, 1617,1.000,1.000,1.000,1.000
210, AescBuck, eco1, 0,NaN,NaN,NaN,NaN
210, AcerRubr, eco1, 1551,0.983,1.000,1.000,0.983
210, AcerSacc, eco1, 31132,0.923,1.000,1.000,0.923
210, TsugCana, eco1, 31132,0.324,1.000,NaN,NaN
210, PinuVirg, eco1, 0,NaN,NaN,NaN,NaN
210, PinuTaed, eco1, 0,NaN,NaN,NaN,NaN
210, PinuStro, eco1, 1,0.000,1.000,1.000,0.000
210, PinuRigi, eco1, 0,NaN,NaN,NaN,NaN
210, PinuPung, eco1, 0,NaN,NaN,NaN,NaN
210, FrasFirr, eco1, 31132,0.000,1.000,1.000,0.000
210, PiceRube, eco1, 1563,0.000,1.000,1.000,0.000
210, PinuEnch, eco1, 0,NaN,NaN,NaN,NaN
210, CastDent, eco1, 31132,0.731,1.000,1.000,0.731
220, CaryOvat, eco1, 477,0.920,1.000,1.000,0.920
220, CaryAlba, eco1, 442,0.864,1.000,1.000,0.864
220, CornFlor, eco1, 3882,0.802,1.000,0.994,0.799
220, FraxPenn, eco1, 454,0.962,1.000,1.000,0.962
220, FraxAmer, eco1, 3819,0.919,1.000,0.994,0.915
220, FaguGran, eco1, 3836,0.966,1.000,0.994,0.961
220, JuglNigr, eco1, 0,NaN,NaN,NaN,NaN
220, HaleDipt, eco1, 3921,0.696,1.000,0.995,0.695
220, IlexOpac, eco1, 3892,0.696,1.000,0.995,0.695
220, LiriTuli, eco1, 117,0.055,1.000,1.000,0.055
220, LiquStyr, eco1, 118,0.406,1.000,1.000,0.406
220, MagnAcum, eco1, 427,0.642,1.000,1.000,0.642
220, MagnMacr, eco1, 480,0.642,1.000,1.000,0.642
220, NyssSylv, eco1, 3810,0.696,1.000,0.995,0.695
220, OxydArbo, eco1, 3883,0.696,1.000,0.995,0.695
220, PrunSero, eco1, 117,0.721,1.000,1.000,0.721
220, PrunPenn, eco1, 0,NaN,NaN,NaN,NaN
220, PlanOcid, eco1, 131,0.861,1.000,1.000,0.861
220, QuerAlba, eco1, 451,0.905,1.000,1.000,0.905
220, QuerCocc, eco1, 105,0.957,1.000,1.000,0.957
220, QuerFalc, eco1, 449,0.406,1.000,1.000,0.406
220, QuerRubr, eco1, 471,0.986,1.000,1.000,0.986
220, QuerPrin, eco1, 438,0.999,1.000,1.000,0.999
220, QuerVelu, eco1, 106,0.940,1.000,1.000,0.940
220, QuerStel, eco1, 111,0.406,1.000,1.000,0.406
220, RobiPseu, eco1, 0,NaN,NaN,NaN,NaN
220, SassAlid, eco1, 114,0.696,1.000,1.000,0.696
220, TiliAmer, eco1, 31130,0.207,1.000,0.976,0.206
220, TiliAmhe, eco1, 31131,0.207,1.000,0.976,0.206
220, CaryGlab, eco1, 466,0.696,1.000,1.000,0.696
220, CaryCodi, eco1, 1,0.919,1.000,1.000,0.919
220, BetuNigr, eco1, 0,NaN,NaN,NaN,NaN
220, BetuLent, eco1, 117,0.000,1.000,1.000,0.000
220, BetuAlle, eco1, 418,0.000,1.000,1.000,0.000
220, AcerPens, eco1, 3781,0.995,1.000,0.998,0.994
220, AmelArbo, eco1, 3921,0.946,1.000,0.994,0.942
220, AescBuck, eco1, 111,0.651,1.000,1.000,0.651
220, AcerRubr, eco1, 3881,0.889,1.000,0.991,0.884
220, AcerSacc, eco1, 31130,0.995,1.000,0.996,0.991
220, TsugCana, eco1, 31130,0.850,1.000,NaN,NaN
220, PinuVirg, eco1, 0,NaN,NaN,NaN,NaN
220, PinuTaed, eco1, 0,NaN,NaN,NaN,NaN
220, PinuStro, eco1, 493,0.224,1.000,1.000,0.224
220, PinuRigi, eco1, 2,0.190,1.000,1.000,0.190
220, PinuPung, eco1, 109,0.190,1.000,1.000,0.190
220, FrasFirr, eco1, 31132,0.000,1.000,0.937,0.000
220, PiceRube, eco1, 3830,0.000,1.000,0.995,0.000
220, PinuEnch, eco1, 2,0.532,1.000,1.000,0.532
220, CastDent, eco1, 31131,0.999,1.000,0.986,0.985
230, CaryOvat, eco1, 4,0.997,1.000,1.000,0.997
230, CaryAlba, eco1, 3,0.983,1.000,1.000,0.983
230, CornFlor, eco1, 1474,0.945,1.000,0.980,0.930
230, FraxPenn, eco1, 3,1.000,1.000,0.972,0.971
230, FraxAmer, eco1, 1581,0.991,1.000,0.985,0.976
230, FaguGran, eco1, 1526,1.000,1.000,0.985,0.984
230, JuglNigr, eco1, 0,NaN,NaN,NaN,NaN
230, HaleDipt, eco1, 1560,0.855,1.000,0.983,0.847
230, IlexOpac, eco1, 1537,0.855,1.000,0.982,0.847
230, LiriTuli, eco1, 0,NaN,NaN,NaN,NaN
230, LiquStyr, eco1, 0,NaN,NaN,NaN,NaN
230, MagnAcum, eco1, 4,0.867,1.000,1.000,0.867
230, MagnMacr, eco1, 2,0.867,1.000,0.978,0.867
230, NyssSylv, eco1, 1562,0.855,1.000,0.987,0.850
230, OxydArbo, eco1, 1529,0.855,1.000,0.983,0.848
230, PrunSero, eco1, 0,NaN,NaN,NaN,NaN
230, PrunPenn, eco1, 0,NaN,NaN,NaN,NaN
230, PlanOcid, eco1, 0,NaN,NaN,NaN,NaN
230, QuerAlba, eco1, 3,0.993,1.000,1.000,0.993
230, QuerCocc, eco1, 2,0.982,1.000,1.000,0.982
230, QuerFalc, eco1, 6,0.738,0.000,0.976,0.000
230, QuerRubr, eco1, 4,0.865,1.000,1.000,0.865
230, QuerPrin, eco1, 1,0.822,1.000,1.000,0.822
230, QuerVelu, eco1, 0,NaN,NaN,NaN,NaN
230, QuerStel, eco1, 0,NaN,NaN,NaN,NaN
230, RobiPseu, eco1, 0,NaN,NaN,NaN,NaN
230, SassAlid, eco1, 0,NaN,NaN,NaN,NaN
230, TiliAmer, eco1, 31132,0.000,1.000,0.973,0.000
230, TiliAmhe, eco1, 31132,0.000,1.000,0.973,0.000
230, CaryGlab, eco1, 2,0.855,1.000,1.000,0.855
230, CaryCodi, eco1, 0,NaN,NaN,NaN,NaN
230, BetuNigr, eco1, 0,NaN,NaN,NaN,NaN
230, BetuLent, eco1, 0,NaN,NaN,NaN,NaN
230, BetuAlle, eco1, 2,0.000,1.000,1.000,0.000
230, AcerPens, eco1, 1565,0.956,1.000,0.995,0.954
230, AmelArbo, eco1, 1566,0.997,1.000,0.986,0.983
230, AescBuck, eco1, 0,NaN,NaN,NaN,NaN
230, AcerRubr, eco1, 1507,0.971,1.000,0.979,0.952
230, AcerSacc, eco1, 31132,0.956,1.000,0.995,0.954
230, TsugCana, eco1, 31132,0.457,1.000,NaN,NaN
230, PinuVirg, eco1, 0,NaN,NaN,NaN,NaN
230, PinuTaed, eco1, 0,NaN,NaN,NaN,NaN
230, PinuStro, eco1, 1,0.000,1.000,1.000,0.000
230, PinuRigi, eco1, 0,NaN,NaN,NaN,NaN
230, PinuPung, eco1, 0,NaN,NaN,NaN,NaN
230, FrasFirr, eco1, 31132,0.000,1.000,0.924,0.000
230, PiceRube, eco1, 1550,0.000,1.000,0.985,0.000
230, PinuEnch, eco1, 0,NaN,NaN,NaN,NaN
230, CastDent, eco1, 31132,0.822,1.000,0.983,0.816
240, CaryOvat, eco1, 3,0.911,1.000,1.000,0.911
240, CaryAlba, eco1, 2,0.852,1.000,1.000,0.852
240, CornFlor, eco1, 1526,0.790,1.000,0.978,0.778
240, FraxPenn, eco1, 1,0.958,1.000,1.000,0.958
240, FraxAmer, eco1, 1576,0.912,1.000,0.977,0.895
240, FaguGran, eco1, 1546,0.961,1.000,0.979,0.943
240, JuglNigr, eco1, 0,NaN,NaN,NaN,NaN
240, HaleDipt, eco1, 1565,0.684,1.000,0.981,0.677
240, IlexOpac, eco1, 1522,0.684,1.000,0.979,0.676
240, LiriTuli, eco1, 1,0.020,1.000,1.000,0.020
240, LiquStyr, eco1, 0,NaN,NaN,NaN,NaN
240, MagnAcum, eco1, 5,0.624,1.000,1.000,0.624
240, MagnMacr, eco1, 3,0.624,1.000,1.000,0.624
240, NyssSylv, eco1, 1587,0.684,1.000,0.979,0.676
240, OxydArbo, eco1, 1518,0.684,1.000,0.982,0.678
240, PrunSero, eco1, 0,NaN,NaN,NaN,NaN
240, PrunPenn, eco1, 0,NaN,NaN,NaN,NaN
240, PlanOcid, eco1, 0,NaN,NaN,NaN,NaN
240, QuerAlba, eco1, 4,0.896,1.000,1.000,0.896
240, QuerCocc, eco1, 0,NaN,NaN,NaN,NaN
240, QuerFalc, eco1, 2,0.381,0.000,1.000,0.000
240, QuerRubr, eco1, 0,NaN,NaN,NaN,NaN
240, QuerPrin, eco1, 2,1.000,1.000,1.000,1.000
240, QuerVelu, eco1, 0,NaN,NaN,NaN,NaN
240, QuerStel, eco1, 0,NaN,NaN,NaN,NaN
240, RobiPseu, eco1, 0,NaN,NaN,NaN,NaN
240, SassAlid, eco1, 0,NaN,NaN,NaN,NaN
240, TiliAmer, eco1, 31132,0.261,1.000,0.973,0.259
240, TiliAmhe, eco1, 31132,0.261,1.000,0.973,0.259
240, CaryGlab, eco1, 2,0.684,1.000,1.000,0.684
240, CaryCodi, eco1, 0,NaN,NaN,NaN,NaN
240, BetuNigr, eco1, 0,NaN,NaN,NaN,NaN
240, BetuLent, eco1, 0,NaN,NaN,NaN,NaN
240, BetuAlle, eco1, 2,0.000,1.000,1.000,0.000
240, AcerPens, eco1, 1576,0.992,1.000,0.995,0.988
240, AmelArbo, eco1, 1593,0.941,1.000,0.981,0.926
240, AescBuck, eco1, 0,NaN,NaN,NaN,NaN
240, AcerRubr, eco1, 1469,0.883,1.000,0.973,0.863
240, AcerSacc, eco1, 31132,0.992,1.000,0.994,0.987
240, TsugCana, eco1, 31132,0.866,1.000,NaN,NaN
240, PinuVirg, eco1, 0,NaN,NaN,NaN,NaN
240, PinuTaed, eco1, 0,NaN,NaN,NaN,NaN
240, PinuStro, eco1, 2,0.269,1.000,1.000,0.269
240, PinuRigi, eco1, 0,NaN,NaN,NaN,NaN
240, PinuPung, eco1, 0,NaN,NaN,NaN,NaN
240, FrasFirr, eco1, 31132,0.000,1.000,0.937,0.000
240, PiceRube, eco1, 1554,0.000,1.000,0.978,0.000
240, PinuEnch, eco1, 0,NaN,NaN,NaN,NaN
240, CastDent, eco1, 31132,1.000,1.000,0.980,0.980
250, CaryOvat, eco1, 14,0.881,1.000,0.958,0.855
250, CaryAlba, eco1, 9,0.811,1.000,0.972,0.811
250, CornFlor, eco1, 1552,0.747,1.000,0.958,0.734
250, FraxPenn, eco1, 11,0.942,1.000,0.820,0.777
250, FraxAmer, eco1, 1521,0.887,1.000,0.961,0.864
250, FaguGran, eco1, 1561,0.942,1.000,0.955,0.907
250, JuglNigr, eco1, 0,NaN,NaN,NaN,NaN
250, HaleDipt, eco1, 1621,0.642,0.000,0.966,0.000
250, IlexOpac, eco1, 1571,0.642,0.000,0.957,0.000
250, LiriTuli, eco1, 1,0.000,1.000,1.000,0.000
250, LiquStyr, eco1, 1,0.292,0.000,1.000,0.000
250, MagnAcum, eco1, 13,0.562,0.000,0.928,0.000
250, MagnMacr, eco1, 16,0.562,0.000,0.949,0.000
250, NyssSylv, eco1, 1585,0.642,0.000,0.957,0.000
250, OxydArbo, eco1, 1610,0.642,0.000,0.962,0.000
250, PrunSero, eco1, 0,NaN,NaN,NaN,NaN
250, PrunPenn, eco1, 0,NaN,NaN,NaN,NaN
250, PlanOcid, eco1, 0,NaN,NaN,NaN,NaN
250, QuerAlba, eco1, 12,0.863,1.000,0.989,0.863
250, QuerCocc, eco1, 2,0.910,1.000,1.000,0.910
250, QuerFalc, eco1, 6,0.292,0.000,0.989,0.000
250, QuerRubr, eco1, 8,0.997,1.000,1.000,0.997
250, QuerPrin, eco1, 12,0.994,1.000,0.980,0.975
250, QuerVelu, eco1, 0,NaN,NaN,NaN,NaN
250, QuerStel, eco1, 2,0.292,1.000,1.000,0.292
250, RobiPseu, eco1, 0,NaN,NaN,NaN,NaN
250, SassAlid, eco1, 0,NaN,NaN,NaN,NaN
250, TiliAmer, eco1, 31132,0.430,1.000,0.931,0.425
250, TiliAmhe, eco1, 31132,0.430,1.000,0.931,0.425
250, CaryGlab, eco1, 14,0.642,1.000,1.000,0.642
250, CaryCodi, eco1, 0,NaN,NaN,NaN,NaN
250, BetuNigr, eco1, 0,NaN,NaN,NaN,NaN
250, BetuLent, eco1, 0,NaN,NaN,NaN,NaN
250, BetuAlle, eco1, 12,0.000,1.000,0.988,0.000
250, AcerPens, eco1, 1521,0.979,1.000,0.987,0.969
250, AmelArbo, eco1, 1638,0.921,1.000,0.963,0.896
250, AescBuck, eco1, 0,NaN,NaN,NaN,NaN
250, AcerRubr, eco1, 1554,0.858,1.000,0.946,0.825
250, AcerSacc, eco1, 31132,0.979,1.000,0.987,0.969
250, TsugCana, eco1, 31132,0.914,1.000,NaN,NaN
250, PinuVirg, eco1, 0,NaN,NaN,NaN,NaN
250, PinuTaed, eco1, 0,NaN,NaN,NaN,NaN
250, PinuStro, eco1, 8,0.412,1.000,1.000,0.412
250, PinuRigi, eco1, 0,NaN,NaN,NaN,NaN
250, PinuPung, eco1, 0,NaN,NaN,NaN,NaN
250, FrasFirr, eco1, 31132,0.000,1.000,0.829,0.000
250, PiceRube, eco1, 1550,0.000,1.000,0.966,0.000
250, PinuEnch, eco1, 0,NaN,NaN,NaN,NaN
250, CastDent, eco1, 31132,0.994,1.000,0.958,0.953
