Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2061, eco2, 1, 113.49, 10.77, 76, 282, 0, 
2062, eco2, 1, 126.16, 11.38, 82, 291, 0, 
2063, eco2, 1, 113.49, 10.77, 76, 282, 0, 
2064, eco2, 1, 126.16, 11.38, 82, 291, 0, 
2065, eco2, 1, 126.16, 11.38, 82, 291, 0, 
2066, eco2, 1, 134.98, 11.26, 69, 311, 0, 
2067, eco2, 1, 106.89, 9.79, 65, 283, 0, 
2068, eco2, 1, 138.87, 11.84, 80, 283, 0, 
2069, eco2, 1, 100.24, 10.51, 69, 271, 0, 
2070, eco2, 1, 109.9, 10.64, 89, 270, 0, 
2071, eco2, 1, 106.89, 9.79, 65, 281, 0, 
2072, eco2, 1, 113.49, 10.77, 76, 285, 0, 
2073, eco2, 1, 110.15, 11.05, 85, 286, 0, 
2074, eco2, 1, 128.43, 11.46, 79, 276, 0, 
2075, eco2, 1, 119.07, 11.76, 57, 281, 0, 
2076, eco2, 1, 106.89, 9.79, 65, 279, 0, 
2077, eco2, 1, 119.07, 11.76, 57, 280, 0, 
2078, eco2, 1, 138.87, 11.84, 80, 287, 0, 
2079, eco2, 1, 144.65, 10.24, 84, 266, 0, 
2080, eco2, 1, 132.57, 10.5, 81, 279, 0, 
2081, eco2, 1, 126.16, 11.38, 82, 292, 0, 
2082, eco2, 1, 109.9, 10.64, 89, 270, 0, 
2083, eco2, 1, 126.16, 11.38, 82, 292, 0, 
2084, eco2, 1, 128.43, 11.46, 79, 279, 0, 
2085, eco2, 1, 114.39, 10.38, 88, 288, 0, 
2086, eco2, 1, 179.18, 10.41, 90, 289, 0, 
2087, eco2, 1, 113.49, 10.77, 76, 285, 0, 
2088, eco2, 1, 146.73, 11.72, 74, 304, 0, 
2089, eco2, 1, 133.37, 10.27, 73, 284, 0, 
2090, eco2, 1, 119.07, 11.76, 57, 280, 0, 
2091, eco2, 1, 109.61, 11, 80, 276, 0, 
2092, eco2, 1, 110.91, 11.9, 63, 294, 0, 
2093, eco2, 1, 146.73, 11.72, 74, 308, 0, 
2094, eco2, 1, 138.32, 9.57, 94, 278, 0, 
2095, eco2, 1, 110.91, 11.9, 63, 296, 0, 
2096, eco2, 1, 95.5, 11.86, 69, 291, 0, 
2097, eco2, 1, 151.36, 10.87, 71, 283, 0, 
2098, eco2, 1, 179.18, 10.41, 90, 291, 0, 
2099, eco2, 1, 100.24, 10.51, 69, 273, 0, 
2100, eco2, 1, 119.07, 11.76, 57, 282, 0, 
2101, eco2, 1, 106.89, 9.79, 65, 277, 0, 
2102, eco2, 1, 114.39, 10.38, 88, 286, 0, 
2103, eco2, 1, 126.16, 11.38, 82, 292, 0, 
2104, eco2, 1, 114.39, 10.38, 88, 286, 0, 
2105, eco2, 1, 114.39, 10.38, 88, 287, 0, 
2106, eco2, 1, 134.98, 11.26, 69, 309, 0, 
2107, eco2, 1, 126.16, 11.38, 82, 292, 0, 
2108, eco2, 1, 95.5, 11.86, 69, 291, 0, 
2109, eco2, 1, 132.57, 10.5, 81, 277, 0, 
2110, eco2, 1, 132.57, 10.5, 81, 277, 0, 
2111, eco2, 1, 110.15, 11.05, 85, 283, 0, 
2112, eco2, 1, 126.16, 11.38, 82, 291, 0, 
2113, eco2, 1, 138.87, 11.84, 80, 288, 0, 
2114, eco2, 1, 110.91, 11.9, 63, 290, 0, 
2115, eco2, 1, 110.15, 11.05, 85, 281, 0, 
2116, eco2, 1, 151.36, 10.87, 71, 280, 0, 
2117, eco2, 1, 134.98, 11.26, 69, 310, 0, 
2118, eco2, 1, 132.57, 10.5, 81, 279, 0, 
2119, eco2, 1, 151.36, 10.87, 71, 281, 0, 
2120, eco2, 1, 138.32, 9.57, 94, 283, 0, 
2121, eco2, 1, 138.32, 9.57, 94, 284, 0, 
2122, eco2, 1, 126.16, 11.38, 82, 293, 0, 
2123, eco2, 1, 179.18, 10.41, 90, 291, 0, 
2124, eco2, 1, 104.77, 10.96, 84, 271, 0, 
2125, eco2, 1, 106.89, 9.79, 65, 277, 0, 
2126, eco2, 1, 133.37, 10.27, 73, 282, 0, 
2127, eco2, 1, 110.15, 11.05, 85, 282, 0, 
2128, eco2, 1, 106.89, 9.79, 65, 279, 0, 
2129, eco2, 1, 144.65, 10.24, 84, 269, 0, 
2130, eco2, 1, 113.49, 10.77, 76, 284, 0, 
2131, eco2, 1, 134.98, 11.26, 69, 319, 0, 
2132, eco2, 1, 113.49, 10.77, 76, 283, 0, 
2133, eco2, 1, 146.73, 11.72, 74, 308, 0, 
2134, eco2, 1, 113.49, 10.77, 76, 287, 0, 
2135, eco2, 1, 100.24, 10.51, 69, 272, 0, 
2136, eco2, 1, 104.77, 10.96, 84, 270, 0, 
2137, eco2, 1, 138.87, 11.84, 80, 289, 0, 
2138, eco2, 1, 114.39, 10.38, 88, 287, 0, 
2139, eco2, 1, 126.16, 11.38, 82, 293, 0, 
2140, eco2, 1, 113.02, 11.38, 83, 293, 0, 
2141, eco2, 1, 113.02, 11.38, 83, 295, 0, 
2142, eco2, 1, 109.9, 10.64, 89, 269, 0, 
2143, eco2, 1, 139.09, 11.51, 68, 280, 0, 
2144, eco2, 1, 138.87, 11.84, 80, 282, 0, 
2145, eco2, 1, 126.16, 11.38, 82, 294, 0, 
2146, eco2, 1, 100.24, 10.51, 69, 273, 0, 
2147, eco2, 1, 126.16, 11.38, 82, 294, 0, 
2148, eco2, 1, 179.18, 10.41, 90, 291, 0, 
2149, eco2, 1, 134.98, 11.26, 69, 310, 0, 
2150, eco2, 1, 119.07, 11.76, 57, 283, 0, 
2151, eco2, 1, 179.18, 10.41, 90, 291, 0, 
2152, eco2, 1, 139.09, 11.51, 68, 281, 0, 
2153, eco2, 1, 146.73, 11.72, 74, 308, 0, 
2154, eco2, 1, 133.37, 10.27, 73, 282, 0, 
2155, eco2, 1, 109.61, 11, 80, 276, 0, 
2156, eco2, 1, 110.91, 11.9, 63, 287, 0, 
2157, eco2, 1, 114.39, 10.38, 88, 285, 0, 
2158, eco2, 1, 113.49, 10.77, 76, 282, 0, 
2159, eco2, 1, 126.16, 11.38, 82, 292, 0, 
2160, eco2, 1, 109.61, 11, 80, 279, 0, 
2161, eco2, 1, 106.89, 9.79, 65, 279, 0, 
2162, eco2, 1, 106.89, 9.79, 65, 281, 0, 
2163, eco2, 1, 126.16, 11.38, 82, 292, 0, 
2164, eco2, 1, 114.39, 10.38, 88, 285, 0, 
2165, eco2, 1, 146.73, 11.72, 74, 305, 0, 
2166, eco2, 1, 95.5, 11.86, 69, 292, 0, 
2167, eco2, 1, 151.36, 10.87, 71, 279, 0, 
2168, eco2, 1, 138.32, 9.57, 94, 282, 0, 
2169, eco2, 1, 133.37, 10.27, 73, 283, 0, 
2170, eco2, 1, 133.37, 10.27, 73, 281, 0, 
2171, eco2, 1, 138.87, 11.84, 80, 282, 0, 
2172, eco2, 1, 110.15, 11.05, 85, 283, 0, 
2173, eco2, 1, 100.24, 10.51, 69, 273, 0, 
2174, eco2, 1, 113.02, 11.38, 83, 292, 0, 
2175, eco2, 1, 132.57, 10.5, 81, 274, 0, 
2176, eco2, 1, 114.39, 10.38, 88, 287, 0, 
2177, eco2, 1, 110.91, 11.9, 63, 290, 0, 
2178, eco2, 1, 151.36, 10.87, 71, 281, 0, 
2179, eco2, 1, 95.5, 11.86, 69, 291, 0, 
2180, eco2, 1, 126.16, 11.38, 82, 291, 0, 
2181, eco2, 1, 114.39, 10.38, 88, 288, 0, 
2182, eco2, 1, 134.98, 11.26, 69, 311, 0, 
2183, eco2, 1, 138.87, 11.84, 80, 284, 0, 
2184, eco2, 1, 119.07, 11.76, 57, 283, 0, 
2185, eco2, 1, 104.77, 10.96, 84, 270, 0, 
2186, eco2, 1, 113.49, 10.77, 76, 282, 0, 
2187, eco2, 1, 95.5, 11.86, 69, 291, 0, 
2188, eco2, 1, 114.39, 10.38, 88, 290, 0, 
2189, eco2, 1, 110.91, 11.9, 63, 292, 0, 
2190, eco2, 1, 138.87, 11.84, 80, 282, 0, 
2191, eco2, 1, 104.77, 10.96, 84, 270, 0, 
1992, eco3, 2, 125.05, 13.79, 0, 275, 0, 
1993, eco3, 2, 138.23, 13.51, 67, 276, 0, 
1994, eco3, 2, 181.85, 13.45, 55, 290, 0, 
1995, eco3, 2, 168.2, 13.39, 58, 284, 0, 
1996, eco3, 2, 128.73, 13.37, 74, 277, 0, 
1997, eco3, 2, 125.05, 13.79, 0, 273, 0, 
1998, eco3, 2, 139.18, 13.22, 73, 286, 0, 
1999, eco3, 2, 121.43, 13.58, 51, 280, 0, 
2000, eco3, 2, 168.2, 13.39, 58, 285, 0, 
2001, eco3, 2, 184.44, 12.87, 42, 268, 0, 
2002, eco3, 2, 102.39, 14.57, 59, 294, 0, 
2003, eco3, 2, 158.63, 14.78, 0, 301, 0, 
2004, eco3, 2, 187.1, 13.57, 49, 283, 0, 
2005, eco3, 2, 149.84, 14.23, 50, 282, 0, 
2006, eco3, 2, 170, 12.81, 76, 288, 0, 
2007, eco3, 2, 128.73, 13.37, 74, 276, 0, 
2008, eco3, 2, 139.18, 13.22, 73, 286, 0, 
2009, eco3, 2, 166.46, 14, 53, 315, 0, 
2010, eco3, 2, 155.87, 14.12, 61, 295, 0, 
2011, eco3, 2, 166.46, 14, 53, 321, 0, 
2012, eco3, 2, 139.18, 13.22, 73, 285, 0, 
2013, eco3, 2, 184.44, 12.87, 42, 272, 0, 
2014, eco3, 2, 111.55, 14.96, 49, 300, 0, 
2015, eco3, 2, 158.63, 14.78, 0, 287, 0, 
2016, eco3, 2, 121.43, 13.58, 51, 281, 0, 
2017, eco3, 2, 139.18, 13.22, 73, 288, 0, 
2018, eco3, 2, 111.55, 14.96, 49, 291, 0, 
2019, eco3, 2, 111.55, 14.96, 49, 294, 0, 
2020, eco3, 2, 187.1, 13.57, 49, 288, 0, 
2021, eco3, 2, 128.73, 13.37, 74, 275, 0, 
2022, eco3, 2, 168.2, 13.39, 58, 284, 0, 
2023, eco3, 2, 166.46, 14, 53, 316, 0, 
2024, eco3, 2, 111.55, 14.96, 49, 290, 0, 
2025, eco3, 2, 181.85, 13.45, 55, 308, 0, 
2026, eco3, 2, 178.04, 14.53, 63, 365, 0, 
2027, eco3, 2, 149.84, 14.23, 50, 277, 0, 
2028, eco3, 2, 127.09, 13.61, 55, 283, 0, 
2029, eco3, 2, 181.85, 13.45, 55, 311, 0, 
2030, eco3, 2, 130.63, 14.25, 57, 286, 0, 
2031, eco3, 2, 170, 12.81, 76, 295, 0, 
2032, eco3, 2, 187.1, 13.57, 49, 282, 0, 
2033, eco3, 2, 168.2, 13.39, 58, 289, 0, 
2034, eco3, 2, 102.39, 14.57, 59, 292, 0, 
2035, eco3, 2, 136.92, 14.62, 46, 293, 0, 
2036, eco3, 2, 158.63, 14.78, 0, 290, 0, 
2037, eco3, 2, 130.63, 14.25, 57, 281, 0, 
2038, eco3, 2, 158.63, 14.78, 0, 303, 0, 
2039, eco3, 2, 213.68, 13.16, 79, 291, 0, 
2040, eco3, 2, 132.89, 14.1, 75, 317, 0, 
2041, eco3, 2, 111.55, 14.96, 49, 290, 0, 
2042, eco3, 2, 184.44, 12.87, 42, 274, 0, 
2043, eco3, 2, 136.92, 14.62, 46, 289, 0, 
2044, eco3, 2, 192.65, 13.54, 59, 285, 0, 
2045, eco3, 2, 192.65, 13.54, 59, 289, 0, 
2046, eco3, 2, 111.55, 14.96, 49, 286, 0, 
2047, eco3, 2, 178.04, 14.53, 63, 365, 0, 
2048, eco3, 2, 102.39, 14.57, 59, 291, 0, 
2049, eco3, 2, 128.73, 13.37, 74, 274, 0, 
2050, eco3, 2, 168.2, 13.39, 58, 294, 0, 
2051, eco3, 2, 136.92, 14.62, 46, 288, 0, 
2052, eco3, 2, 139.18, 13.22, 73, 284, 0, 
2053, eco3, 2, 181.85, 13.45, 55, 309, 0, 
2054, eco3, 2, 128.73, 13.37, 74, 274, 0, 
2055, eco3, 2, 170, 12.81, 76, 289, 0, 
2056, eco3, 2, 139.18, 13.22, 73, 285, 0, 
2057, eco3, 2, 213.68, 13.16, 79, 293, 0, 
2058, eco3, 2, 168.2, 13.39, 58, 290, 0, 
2059, eco3, 2, 111.55, 14.96, 49, 285, 0, 
2060, eco3, 2, 158.18, 13.99, 42, 296, 0, 
2061, eco3, 2, 138.23, 13.51, 67, 277, 0, 
2062, eco3, 2, 155.87, 14.12, 61, 291, 0, 
2063, eco3, 2, 138.23, 13.51, 67, 284, 0, 
2064, eco3, 2, 155.87, 14.12, 61, 294, 0, 
2065, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2066, eco3, 2, 166.46, 14, 53, 313, 0, 
2067, eco3, 2, 159.52, 13.13, 38, 286, 0, 
2068, eco3, 2, 158.63, 14.78, 0, 290, 0, 
2069, eco3, 2, 121.43, 13.58, 51, 286, 0, 
2070, eco3, 2, 128.73, 13.37, 74, 277, 0, 
2071, eco3, 2, 159.52, 13.13, 38, 288, 0, 
2072, eco3, 2, 138.23, 13.51, 67, 280, 0, 
2073, eco3, 2, 132.89, 14.1, 75, 311, 0, 
2074, eco3, 2, 130.63, 14.25, 57, 286, 0, 
2075, eco3, 2, 136.92, 14.62, 46, 289, 0, 
2076, eco3, 2, 159.52, 13.13, 38, 292, 0, 
2077, eco3, 2, 136.92, 14.62, 46, 293, 0, 
2078, eco3, 2, 158.63, 14.78, 0, 302, 0, 
2079, eco3, 2, 184.44, 12.87, 42, 274, 0, 
2080, eco3, 2, 181.85, 13.45, 55, 306, 0, 
2081, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2082, eco3, 2, 128.73, 13.37, 74, 275, 0, 
2083, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2084, eco3, 2, 130.63, 14.25, 57, 284, 0, 
2085, eco3, 2, 139.18, 13.22, 73, 285, 0, 
2086, eco3, 2, 213.68, 13.16, 79, 294, 0, 
2087, eco3, 2, 138.23, 13.51, 67, 277, 0, 
2088, eco3, 2, 178.04, 14.53, 63, 320, 0, 
2089, eco3, 2, 168.2, 13.39, 58, 291, 0, 
2090, eco3, 2, 136.92, 14.62, 46, 286, 0, 
2091, eco3, 2, 127.09, 13.61, 55, 281, 0, 
2092, eco3, 2, 111.55, 14.96, 49, 295, 0, 
2093, eco3, 2, 178.04, 14.53, 63, 320, 0, 
2094, eco3, 2, 170, 12.81, 76, 290, 0, 
2095, eco3, 2, 111.55, 14.96, 49, 294, 0, 
2096, eco3, 2, 102.39, 14.57, 59, 291, 0, 
2097, eco3, 2, 192.65, 13.54, 59, 287, 0, 
2098, eco3, 2, 213.68, 13.16, 79, 294, 0, 
2099, eco3, 2, 121.43, 13.58, 51, 282, 0, 
2100, eco3, 2, 136.92, 14.62, 46, 295, 0, 
2101, eco3, 2, 159.52, 13.13, 38, 291, 0, 
2102, eco3, 2, 139.18, 13.22, 73, 288, 0, 
2103, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2104, eco3, 2, 139.18, 13.22, 73, 285, 0, 
2105, eco3, 2, 139.18, 13.22, 73, 288, 0, 
2106, eco3, 2, 166.46, 14, 53, 314, 0, 
2107, eco3, 2, 155.87, 14.12, 61, 294, 0, 
2108, eco3, 2, 102.39, 14.57, 59, 291, 0, 
2109, eco3, 2, 181.85, 13.45, 55, 311, 0, 
2110, eco3, 2, 181.85, 13.45, 55, 286, 0, 
2111, eco3, 2, 132.89, 14.1, 75, 321, 0, 
2112, eco3, 2, 155.87, 14.12, 61, 293, 0, 
2113, eco3, 2, 158.63, 14.78, 0, 289, 0, 
2114, eco3, 2, 111.55, 14.96, 49, 286, 0, 
2115, eco3, 2, 132.89, 14.1, 75, 320, 0, 
2116, eco3, 2, 192.65, 13.54, 59, 280, 0, 
2117, eco3, 2, 166.46, 14, 53, 316, 0, 
2118, eco3, 2, 181.85, 13.45, 55, 309, 0, 
2119, eco3, 2, 192.65, 13.54, 59, 285, 0, 
2120, eco3, 2, 170, 12.81, 76, 294, 0, 
2121, eco3, 2, 170, 12.81, 76, 286, 0, 
2122, eco3, 2, 155.87, 14.12, 61, 291, 0, 
2123, eco3, 2, 213.68, 13.16, 79, 296, 0, 
2124, eco3, 2, 125.05, 13.79, 0, 275, 0, 
2125, eco3, 2, 159.52, 13.13, 38, 288, 0, 
2126, eco3, 2, 168.2, 13.39, 58, 289, 0, 
2127, eco3, 2, 132.89, 14.1, 75, 316, 0, 
2128, eco3, 2, 159.52, 13.13, 38, 291, 0, 
2129, eco3, 2, 184.44, 12.87, 42, 268, 0, 
2130, eco3, 2, 138.23, 13.51, 67, 282, 0, 
2131, eco3, 2, 166.46, 14, 53, 312, 0, 
2132, eco3, 2, 138.23, 13.51, 67, 278, 0, 
2133, eco3, 2, 178.04, 14.53, 63, 365, 0, 
2134, eco3, 2, 138.23, 13.51, 67, 277, 0, 
2135, eco3, 2, 121.43, 13.58, 51, 284, 0, 
2136, eco3, 2, 125.05, 13.79, 0, 276, 0, 
2137, eco3, 2, 158.63, 14.78, 0, 301, 0, 
2138, eco3, 2, 139.18, 13.22, 73, 286, 0, 
2139, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2140, eco3, 2, 158.18, 13.99, 42, 302, 0, 
2141, eco3, 2, 158.18, 13.99, 42, 299, 0, 
2142, eco3, 2, 128.73, 13.37, 74, 279, 0, 
2143, eco3, 2, 149.84, 14.23, 50, 283, 0, 
2144, eco3, 2, 158.63, 14.78, 0, 298, 0, 
2145, eco3, 2, 155.87, 14.12, 61, 293, 0, 
2146, eco3, 2, 121.43, 13.58, 51, 279, 0, 
2147, eco3, 2, 155.87, 14.12, 61, 291, 0, 
2148, eco3, 2, 213.68, 13.16, 79, 292, 0, 
2149, eco3, 2, 166.46, 14, 53, 318, 0, 
2150, eco3, 2, 136.92, 14.62, 46, 286, 0, 
2151, eco3, 2, 213.68, 13.16, 79, 294, 0, 
2152, eco3, 2, 149.84, 14.23, 50, 282, 0, 
2153, eco3, 2, 178.04, 14.53, 63, 317, 0, 
2154, eco3, 2, 168.2, 13.39, 58, 288, 0, 
2155, eco3, 2, 127.09, 13.61, 55, 281, 0, 
2156, eco3, 2, 111.55, 14.96, 49, 292, 0, 
2157, eco3, 2, 139.18, 13.22, 73, 284, 0, 
2158, eco3, 2, 138.23, 13.51, 67, 278, 0, 
2159, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2160, eco3, 2, 127.09, 13.61, 55, 285, 0, 
2161, eco3, 2, 159.52, 13.13, 38, 283, 0, 
2162, eco3, 2, 159.52, 13.13, 38, 288, 0, 
2163, eco3, 2, 155.87, 14.12, 61, 292, 0, 
2164, eco3, 2, 139.18, 13.22, 73, 284, 0, 
2165, eco3, 2, 178.04, 14.53, 63, 365, 0, 
2166, eco3, 2, 102.39, 14.57, 59, 296, 0, 
2167, eco3, 2, 192.65, 13.54, 59, 284, 0, 
2168, eco3, 2, 170, 12.81, 76, 288, 0, 
2169, eco3, 2, 168.2, 13.39, 58, 284, 0, 
2170, eco3, 2, 168.2, 13.39, 58, 283, 0, 
2171, eco3, 2, 158.63, 14.78, 0, 306, 0, 
2172, eco3, 2, 132.89, 14.1, 75, 320, 0, 
2173, eco3, 2, 121.43, 13.58, 51, 282, 0, 
2174, eco3, 2, 158.18, 13.99, 42, 298, 0, 
2175, eco3, 2, 181.85, 13.45, 55, 305, 0, 
2176, eco3, 2, 139.18, 13.22, 73, 281, 0, 
2177, eco3, 2, 111.55, 14.96, 49, 288, 0, 
2178, eco3, 2, 192.65, 13.54, 59, 281, 0, 
2179, eco3, 2, 102.39, 14.57, 59, 294, 0, 
2180, eco3, 2, 155.87, 14.12, 61, 294, 0, 
2181, eco3, 2, 139.18, 13.22, 73, 287, 0, 
2182, eco3, 2, 166.46, 14, 53, 317, 0, 
2183, eco3, 2, 158.63, 14.78, 0, 301, 0, 
2184, eco3, 2, 136.92, 14.62, 46, 291, 0, 
2185, eco3, 2, 125.05, 13.79, 0, 274, 0, 
2186, eco3, 2, 138.23, 13.51, 67, 277, 0, 
2187, eco3, 2, 102.39, 14.57, 59, 291, 0, 
2188, eco3, 2, 139.18, 13.22, 73, 285, 0, 
2189, eco3, 2, 111.55, 14.96, 49, 290, 0, 
2190, eco3, 2, 158.63, 14.78, 0, 311, 0, 
2191, eco3, 2, 125.05, 13.79, 0, 271, 0, 
1992, eco4, 3, 115.56, 12.66, 78, 268, 0, 
1993, eco4, 3, 121.43, 12.43, 72, 273, 0, 
1994, eco4, 3, 159.12, 12.29, 74, 281, 0, 
1995, eco4, 3, 142.27, 12.16, 66, 281, 0, 
1996, eco4, 3, 115.55, 12.25, 83, 277, 0, 
1997, eco4, 3, 115.56, 12.66, 78, 269, 0, 
1998, eco4, 3, 126.01, 12.06, 80, 277, 0, 
1999, eco4, 3, 112.93, 12.35, 62, 272, 0, 
2000, eco4, 3, 142.27, 12.16, 66, 282, 0, 
2001, eco4, 3, 153.79, 11.83, 77, 268, 0, 
2002, eco4, 3, 92.02, 13.47, 64, 291, 0, 
2003, eco4, 3, 143.57, 13.57, 58, 286, 0, 
2004, eco4, 3, 164.85, 12.55, 55, 280, 0, 
2005, eco4, 3, 140.96, 13.23, 58, 272, 0, 
2006, eco4, 3, 151.23, 11.54, 87, 283, 0, 
2007, eco4, 3, 115.55, 12.25, 83, 271, 0, 
2008, eco4, 3, 126.01, 12.06, 80, 277, 0, 
2009, eco4, 3, 147.1, 12.97, 61, 308, 0, 
2010, eco4, 3, 138.03, 13.12, 74, 294, 0, 
2011, eco4, 3, 147.1, 12.97, 61, 306, 0, 
2012, eco4, 3, 126.01, 12.06, 80, 281, 0, 
2013, eco4, 3, 153.79, 11.83, 77, 269, 0, 
2014, eco4, 3, 104.14, 13.69, 56, 279, 0, 
2015, eco4, 3, 143.57, 13.57, 58, 285, 0, 
2016, eco4, 3, 112.93, 12.35, 62, 275, 0, 
2017, eco4, 3, 126.01, 12.06, 80, 280, 0, 
2018, eco4, 3, 104.14, 13.69, 56, 277, 0, 
2019, eco4, 3, 104.14, 13.69, 56, 281, 0, 
2020, eco4, 3, 164.85, 12.55, 55, 276, 0, 
2021, eco4, 3, 115.55, 12.25, 83, 270, 0, 
2022, eco4, 3, 142.27, 12.16, 66, 283, 0, 
2023, eco4, 3, 147.1, 12.97, 61, 313, 0, 
2024, eco4, 3, 104.14, 13.69, 56, 277, 0, 
2025, eco4, 3, 159.12, 12.29, 74, 280, 0, 
2026, eco4, 3, 157.02, 13.36, 68, 316, 0, 
2027, eco4, 3, 140.96, 13.23, 58, 276, 0, 
2028, eco4, 3, 116.88, 12.56, 76, 280, 0, 
2029, eco4, 3, 159.12, 12.29, 74, 284, 0, 
2030, eco4, 3, 127.33, 13.08, 71, 269, 0, 
2031, eco4, 3, 151.23, 11.54, 87, 279, 0, 
2032, eco4, 3, 164.85, 12.55, 55, 276, 0, 
2033, eco4, 3, 142.27, 12.16, 66, 276, 0, 
2034, eco4, 3, 92.02, 13.47, 64, 291, 0, 
2035, eco4, 3, 127.72, 13.58, 51, 279, 0, 
2036, eco4, 3, 143.57, 13.57, 58, 283, 0, 
2037, eco4, 3, 127.33, 13.08, 71, 277, 0, 
2038, eco4, 3, 143.57, 13.57, 58, 288, 0, 
2039, eco4, 3, 187.16, 12.08, 84, 287, 0, 
2040, eco4, 3, 118.75, 12.87, 81, 287, 0, 
