Time,ClimateRegionName,ClimateRegionIndex,NumSites,NEEC,SOMTC,AGB,AG_NPPC,BG_NPPC,Litterfall,AgeMortality,MineralN,TotalN,GrossMineralization,C_LiveLeaf,C_LiveFRoot,C_LiveWood,C_LiveCRoot,C_DeadWood,C_DeadCRoot,C_DeadLeaf_Struc,C_DeadLeaf_Meta,C_DeadFRoot_Struc,C_DeadFRoot_Meta,C_SOM1surf,C_SOM1soil,C_SOM2,C_SOM3,N_Leaf,N_FRoot,N_Wood,N_CRoot,N_DeadWood,N_DeadCRoot,N_DeadLeaf_Struc,N_DeadLeaf_Meta,N_DeadFRoot_Struc,N_DeadFRoot_Meta,N_SOM1surf,N_SOM1soil,N_SOM2,N_SOM3,SurfStrucNetMin,SurfMetaNetMin,SoilStrucNetMin,SoilMetaNetMin,SOM1surfNetMin,SOM1soilNetMin,SOM2NetMin,SOM3NetMin,TotalNdep,StreamC,StreamN,FireCEfflux,FireNEfflux,Nuptake,Nresorbed,TotalSoilN,Nvol,FrassC,
100, eco2, 1, 10, -4.7, 1005.3, 39.6, 5.3, 0.5, 1.6, 0.2, 3.99, 123.3, 0.1, 0.1, 0, 10.9, 1.1, 1, 0.1, 9.2, 0.9, 1.6, 0.1, 0.2, 0.3, 1.8, 1003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 119, 0, 0, 0, 0, 0, 0, 0, 0, 30.55, 0, 0.11, 0.2, 0, 0.1, 0, 123.2, 3.1, 0, 
100, eco3, 2, 9902, -69.2, 1587, 5043.9, 234.6, 24.4, 95, 97.8, 3.84, 179, 7.1, 19.2, 3, 2285.5, 234.4, 478, 49.4, 440.4, 92.2, 111.8, 7.8, 46.5, 41.6, 307.3, 1191.5, 0.6, 0.1, 8.7, 2, 2.1, 0.4, 2.2, 2.6, 0.6, 0.4, 1.5, 4.7, 7.1, 142.2, 0, -0.5, 0, 0, 2, 2.8, -2.2, 0, 29.08, 0.08, 0.19, 131.5, 1.3, 3.2, 2.1, 165.1, 2.29, 0, 
100, eco4, 3, 6583, -9.8, 1426, 3716.9, 130, 14.2, 46, 68, 4.1, 164.5, 5, 21.4, 3.4, 1650.9, 171.9, 349.4, 37.5, 370.8, 58.9, 82, 5.1, 33.8, 30.8, 226.3, 1135.2, 0.6, 0.1, 6.6, 1.6, 1.6, 0.4, 1.9, 1.7, 0.4, 0.3, 1.1, 3.5, 5.5, 135.2, 0, -0.4, 0, 0, 1.5, 2, -1.6, 0, 29.94, 0.03, 0.15, 63.7, 0.6, 2.3, 1, 153.7, 2.71, 0, 
100, eco5, 4, 14637, 51.7, 1858, 2551.5, 35.9, 6.3, 17.6, 39.8, 4.18, 216.9, 3.4, 27.3, 5.3, 1073, 121.9, 270.2, 30.7, 306.7, 31.6, 68.7, 3.7, 24.1, 22.6, 178.7, 1632.6, 0.6, 0.1, 4.8, 1.3, 1.3, 0.3, 1.5, 0.9, 0.3, 0.2, 0.6, 2.6, 4.2, 193.9, 0, -0.2, 0, 0, 0.8, 1.6, -1.2, 0, 28.57, 0.05, 0.42, 85.3, 0.7, 0.5, 0.3, 208.5, 3.12, 0, 
110, eco2, 1, 10, 0.3, 1005.7, 25.5, 0.6, 0.1, 0.3, 0.1, 3.99, 123.3, 0, 0.1, 0, 4.5, 0.5, 1.5, 0.1, 5.7, 0.3, 1.1, 0, 0.2, 0.3, 2.2, 1003, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, 119, 0, 0, 0, 0, 0, 0, 0, 0, 32.2, 0, 0.16, 3.2, 0, 0, 0, 123.2, 3.12, 0, 
110, eco3, 2, 9902, 78.8, 1523.4, 3463.5, 57.3, 6.3, 27.4, 60.8, 4.47, 172.5, 5.3, 5.2, 1, 1556.8, 158.9, 361.8, 37.7, 382.6, 49.4, 104.4, 4, 33.5, 34.9, 260.4, 1194.6, 0.1, 0, 6.3, 1.5, 1.6, 0.3, 1.9, 1.4, 0.5, 0.2, 1, 4, 6.5, 142.7, 0, -0.3, 0, 0, 1.3, 2.3, -1.9, 0, 29.33, 0.15, 0.45, 108.5, 1.2, 1.2, 0.6, 162.7, 3.17, 0, 
110, eco4, 3, 6583, 57.6, 1381.2, 2489.1, 33, 3.9, 14.8, 40.4, 4.47, 159, 3.5, 6.9, 1.4, 1087.4, 112.8, 259.2, 28.1, 315.6, 30.2, 76.3, 2.6, 23.5, 26.2, 194.2, 1137.4, 0.1, 0, 4.5, 1.1, 1.2, 0.3, 1.6, 0.9, 0.4, 0.1, 0.6, 3, 5.1, 135.6, 0, -0.2, 0, 0, 0.8, 1.6, -1.2, 0, 29.6, 0.08, 0.28, 67.9, 0.7, 0.7, 0.3, 151.8, 3.29, 0, 
110, eco5, 4, 14637, 48.6, 1829.6, 1981.8, 20.5, 3.5, 11.8, 29.8, 3.98, 213.5, 2.6, 17.9, 3.6, 822.1, 92.6, 222.5, 25.3, 265.5, 19, 64.4, 2.4, 18.6, 19.8, 157.3, 1634, 0.4, 0.1, 3.8, 1, 1.1, 0.3, 1.3, 0.6, 0.3, 0.1, 0.4, 2.3, 3.9, 194.1, 0, -0.1, 0, 0, 0.5, 1.3, -1, 0, 28.59, 0.11, 0.67, 80.3, 0.7, 0.3, 0.2, 206.9, 3.2, 0, 
120, eco2, 1, 10, -4.9, 1009.5, 130.4, 7.6, 0.8, 3.4, 0.8, 4.05, 123.7, 0.2, 0, 0, 35.3, 3.5, 4.3, 0.3, 13.4, 3.3, 1.9, 0.2, 1, 0.7, 4.8, 1003, 0, 0, 0.1, 0.1, 0, 0, 0.1, 0.1, 0, 0, 0.1, 0.1, 0.1, 119.1, 0, 0, 0, 0, 0.1, 0, 0, 0, 28.08, 0, 0.08, 3.7, 0.1, 0.1, 0, 123.6, 3.13, 0, 
120, eco3, 2, 9902, 13.6, 1443.7, 2317, 93, 9.6, 44.6, 38.4, 4.21, 167, 4.5, 3.6, 0.6, 1051.5, 106.7, 241.8, 25, 313.2, 45.1, 94, 3.7, 24.5, 26.3, 195.9, 1197, 0.1, 0, 4.8, 1.1, 1.1, 0.2, 1.6, 1.3, 0.5, 0.2, 0.8, 3, 5, 143.1, 0, -0.3, 0, 0, 1.1, 2, -1.4, 0, 28.89, 0.04, 0.21, 104.9, 1, 1.6, 1, 159.7, 2.83, 0, 
120, eco4, 3, 6583, -19.4, 1301.5, 1391.4, 79.2, 8.3, 34.2, 20.6, 4.11, 152.8, 2.7, 4.1, 0.8, 589.4, 61.1, 136.4, 15.2, 243.5, 26.4, 65.8, 2.3, 14.3, 17.8, 130.4, 1139, 0.1, 0, 2.6, 0.7, 0.6, 0.2, 1.2, 0.8, 0.3, 0.1, 0.4, 2.1, 3.7, 135.8, 0, -0.1, 0, 0, 0.5, 1.3, -0.8, 0, 30.35, 0.02, 0.13, 42.8, 0.4, 1.4, 0.7, 148.6, 2.9, 0, 
120, eco5, 4, 14637, 20.8, 1778.6, 1286.7, 30.1, 4.1, 15.2, 17.2, 3.88, 208.8, 2, 9.7, 1.9, 488.1, 54.7, 143.7, 16.1, 191.2, 12.9, 54.6, 1.6, 12.1, 14.6, 116.7, 1635.2, 0.2, 0, 2.2, 0.6, 0.7, 0.2, 1, 0.4, 0.3, 0.1, 0.2, 1.7, 3, 194.3, 0, -0.1, 0, 0, 0.3, 1.1, -0.8, 0, 27.86, 0.05, 0.48, 66.1, 0.5, 0.6, 0.3, 204.8, 3.02, 0, 
130, eco2, 1, 10, 1.4, 1013.4, 267, 2.5, 0.2, 1, 2, 3.87, 124, 0.2, 0.2, 0, 81.5, 8.2, 8.7, 1.1, 23.1, 2.3, 3, 0.2, 1.2, 1.2, 7.9, 1003.1, 0, 0, 0.2, 0.1, 0, 0, 0.1, 0.1, 0, 0, 0, 0.1, 0.2, 119.1, 0, 0, 0, 0, 0.1, 0.1, 0, 0, 33.64, 0, 0.32, 0, 0, 0, 0, 123.6, 3.08, 0, 
130, eco3, 2, 9902, -36.4, 1378.9, 1985.5, 112.2, 11.6, 43.4, 29.4, 3.6, 163.6, 3.6, 2.7, 0.4, 881.6, 89.3, 161.6, 16.5, 272.4, 43.1, 83.9, 3.6, 19, 19.2, 141.9, 1198.8, 0.1, 0, 4.5, 1.1, 0.8, 0.2, 1.4, 1.3, 0.4, 0.2, 0.7, 2.2, 3.8, 143.3, 0, -0.2, 0, 0, 1, 1.4, -0.9, 0, 28.22, 0.08, 0.46, 83, 0.8, 1.7, 1, 156.9, 2.42, 0, 
130, eco4, 3, 6583, 12.5, 1254.2, 1132.2, 29.7, 3.3, 12.7, 13.3, 3.96, 150, 1.9, 2.4, 0.4, 470.2, 48.4, 83.9, 9.1, 205.7, 17.7, 58, 1.5, 9.9, 12.5, 91.6, 1140.1, 0.1, 0, 2.3, 0.6, 0.4, 0.1, 1, 0.5, 0.3, 0.1, 0.3, 1.5, 2.8, 136, 0, -0.1, 0, 0, 0.4, 0.9, -0.6, 0, 29.49, 0.04, 0.42, 42.7, 0.4, 0.6, 0.3, 146.5, 3, 0, 
130, eco5, 4, 14637, 22.9, 1726.3, 724.9, 6.5, 1, 3.6, 8, 3.61, 204.5, 1.2, 2.9, 0.6, 257.6, 27.7, 73.1, 8.4, 141.6, 4.8, 44.4, 0.5, 6.3, 9.3, 74.7, 1636, 0.1, 0, 1.2, 0.3, 0.3, 0.1, 0.7, 0.2, 0.2, 0, 0.1, 1.1, 2.1, 194.4, 0, 0, 0, 0, 0.1, 0.7, -0.5, 0, 29.54, 0.05, 0.83, 34.8, 0.3, 0.1, 0.1, 202.4, 2.98, 0, 
140, eco2, 1, 10, -5.5, 1023, 417.1, 13.4, 1.3, 4.6, 3.4, 3.88, 125.1, 0.4, 1.5, 0.2, 144.6, 14.5, 18.1, 1.9, 38.8, 6.1, 4.9, 0.5, 2.6, 2.2, 14.9, 1003.2, 0, 0, 0.5, 0.3, 0.1, 0, 0.2, 0.2, 0, 0, 0.1, 0.3, 0.4, 119.1, 0, 0, 0, 0, 0.1, 0.1, -0.1, 0, 33.53, 0.01, 0.21, 0, 0, 0.2, 0.1, 124.2, 3.02, 0, 
140, eco3, 2, 9902, -98.1, 1372.6, 2163.6, 162.5, 16.9, 59.2, 30.9, 3.39, 165.2, 3.1, 8.3, 1.1, 979.4, 100.1, 168.2, 15.6, 301.5, 32.7, 76.6, 3, 17.2, 18.1, 137.1, 1200.2, 0.3, 0, 6.1, 1.5, 0.9, 0.2, 1.5, 1, 0.4, 0.1, 0.5, 2.1, 3.4, 143.6, 0, -0.2, 0, 0, 0.7, 1.4, -0.9, 0, 33.51, 0.12, 0.2, 0, 0, 2.5, 1.4, 156, 2.08, 0, 
140, eco4, 3, 6583, -35.5, 1255.1, 1535.9, 80.8, 8.6, 37, 18.9, 3.58, 152.2, 2.1, 4.6, 0.8, 675.6, 69.7, 104.9, 10.4, 237.5, 27.3, 54.6, 2.5, 12.5, 12.2, 89.5, 1140.9, 0.1, 0, 4, 1, 0.5, 0.1, 1.2, 0.9, 0.3, 0.1, 0.5, 1.4, 2.3, 136.2, 0, -0.1, 0, 0, 0.6, 0.8, -0.6, 0, 33.17, 0.04, 0.19, 0, 0, 1.5, 0.8, 146.4, 2.37, 0, 
140, eco5, 4, 14637, 22, 1711.9, 893.4, 9.4, 1.5, 7.1, 10.3, 3.65, 205.3, 1.3, 4.5, 0.9, 342.2, 36.8, 67.3, 7.1, 154.5, 15.1, 39.3, 1.5, 7.8, 7.6, 59.9, 1636.5, 0.1, 0, 1.9, 0.5, 0.3, 0.1, 0.8, 0.5, 0.2, 0.1, 0.3, 0.9, 1.6, 194.5, 0, -0.1, 0, 0, 0.3, 0.5, -0.4, 0, 33.18, 0.04, 0.38, 0, 0, 0.2, 0.1, 202.4, 2.62, 0, 
150, eco2, 1, 10, -37, 1037.2, 858.9, 48.1, 4.8, 16.5, 8, 3.72, 127.4, 0.6, 0.1, 0, 325.8, 32.6, 33.1, 4.2, 75.4, 14.6, 9.6, 1.2, 5.1, 3.8, 24.9, 1003.4, 0, 0, 1.4, 0.6, 0.1, 0.1, 0.4, 0.4, 0, 0.1, 0.2, 0.4, 0.7, 119.1, 0, -0.1, 0, 0, 0.2, 0.2, -0.1, 0, 31.41, 0.01, 0.11, 0, 0, 0.8, 0.2, 125.2, 2.7, 0, 
150, eco3, 2, 9902, -119.9, 1401.8, 3861.8, 212.8, 21.9, 82, 55.5, 3.13, 174.4, 4.5, 3.6, 0.6, 1738.1, 176.8, 223.1, 25.2, 449, 68.1, 83.5, 5.9, 27.6, 20.5, 152.1, 1201.6, 0.1, 0, 10.8, 2.7, 1.5, 0.4, 2.2, 2.2, 0.4, 0.3, 1.2, 2.1, 3.5, 143.8, 0, -0.4, 0, 0, 1.6, 1.3, -0.9, 0, 31.67, 0.13, 0.27, 0, 0, 2.9, 1.8, 158.8, 1.7, 0, 
150, eco4, 3, 6583, -175, 1299.8, 3224.1, 240.8, 24.7, 86.8, 45.7, 3.21, 161.9, 3.6, 4.5, 0.8, 1425.5, 145.6, 170.2, 19.6, 387.5, 68.2, 64.9, 6.1, 23.7, 16.4, 117.8, 1141.9, 0.1, 0, 8.3, 2.2, 1.1, 0.3, 1.9, 2.2, 0.3, 0.3, 1.1, 1.7, 2.8, 136.3, 0, -0.3, 0, 0, 1.3, 1, -0.6, 0, 31.32, 0.04, 0.11, 0, 0, 2.5, 1.9, 149.8, 1.78, 0, 
150, eco5, 4, 14637, -20, 1720.9, 1519.7, 51.8, 6, 21.1, 17.7, 3.49, 207.8, 1.4, 6.3, 1.3, 604.8, 64.5, 88.4, 11, 205.5, 17.2, 40.4, 1.8, 9.6, 8.3, 66, 1637, 0.1, 0, 3.2, 0.9, 0.5, 0.1, 1, 0.6, 0.2, 0.1, 0.3, 1, 1.7, 194.6, 0, -0.1, 0, 0, 0.4, 0.6, -0.4, 0, 31.51, 0.04, 0.42, 0, 0, 1, 0.4, 202.9, 2.55, 0, 
160, eco2, 1, 10, 12.1, 1045.6, 974.2, 4.6, 0.5, 2, 9.5, 3.77, 128, 0.6, 0.1, 0, 383.9, 38.4, 45.1, 6, 83.7, 7.4, 11.2, 0.5, 5.1, 4.7, 32.1, 1003.7, 0, 0, 1.7, 0.7, 0.2, 0.1, 0.4, 0.2, 0.1, 0, 0.1, 0.6, 0.9, 119.2, 0, 0, 0, 0, 0.2, 0.2, -0.2, 0, 33.68, 0.05, 0.51, 0, 0, 0.1, 0, 125.3, 2.98, 0, 
160, eco3, 2, 9902, -71.9, 1465.3, 5149.4, 191.4, 19.8, 63.2, 79.6, 3.2, 182.7, 5.1, 12.2, 1.5, 2338.3, 237.5, 330.1, 38.1, 553.3, 63.1, 89.4, 5.4, 34.2, 26.7, 201.2, 1203.2, 0.4, 0, 14.5, 3.7, 2.3, 0.6, 2.8, 2, 0.4, 0.3, 1.2, 2.9, 4.4, 144, 0, -0.4, 0, 0, 1.7, 1.7, -1.4, 0, 33.97, 0.29, 0.53, 0, 0, 3.3, 1.4, 161.2, 1.82, 0, 
160, eco4, 3, 6583, 10, 1347.3, 3971.4, 75.7, 8.4, 28.2, 50.9, 3.67, 166.1, 3.4, 7.3, 1.2, 1778.4, 181.9, 241.7, 28.6, 446.3, 35.3, 68.6, 3.1, 24, 21.3, 158.9, 1143.2, 0.2, 0, 10.2, 2.7, 1.5, 0.4, 2.2, 1.1, 0.3, 0.1, 0.7, 2.4, 3.8, 136.5, 0, -0.2, 0, 0, 1, 1.3, -1.1, 0, 33.67, 0.19, 0.56, 0, 0, 1.5, 0.6, 151, 2.56, 0, 
160, eco5, 4, 14637, 24.6, 1731.8, 1785.8, 13.1, 2.3, 6.1, 21.5, 3.44, 208.9, 1.4, 9.5, 1.9, 731, 78.6, 111.7, 14.6, 223.6, 13.2, 39.7, 1.6, 10.7, 9.3, 74.3, 1637.6, 0.2, 0, 3.8, 1.1, 0.6, 0.2, 1.1, 0.4, 0.2, 0.1, 0.3, 1.1, 1.8, 194.7, 0, -0.1, 0, 0, 0.3, 0.6, -0.5, 0, 33.97, 0.09, 0.99, 0, 0, 0.2, 0.1, 203, 2.8, 0, 
170, eco2, 1, 10, 16.6, 1058.3, 1209, 2.3, 0.2, 1.7, 12.4, 4.22, 130, 0.7, 0, 0, 496.7, 49.7, 61.2, 8.1, 104.2, 8.7, 14, 0.6, 6.8, 6.1, 41.3, 1004, 0, 0, 2.3, 0.9, 0.3, 0.1, 0.5, 0.3, 0.1, 0, 0.2, 0.7, 1.1, 119.2, 0, 0, 0, 0, 0.2, 0.3, -0.2, 0, 33.45, 0.01, 0.16, 0, 0, 0.1, 0, 126.4, 3.28, 0, 
170, eco3, 2, 9902, 53.4, 1565.3, 6397.5, 110, 11.4, 52.6, 92.2, 3.93, 193.9, 6.2, 2.7, 0.5, 2988.1, 302.7, 482.1, 55.6, 699.3, 74.7, 101.5, 6.2, 47, 36.4, 276.3, 1205.5, 0.1, 0, 18.2, 4.8, 3.4, 0.8, 3.5, 2.4, 0.5, 0.3, 1.5, 4, 6.1, 144.3, 0.1, -0.4, 0, 0, 2, 2.2, -2, 0, 33.84, 0.15, 0.36, 0, 0, 2.3, 1.1, 166.6, 2.29, 0, 
170, eco4, 3, 6583, 27.7, 1440.1, 5355.7, 94, 9.8, 45, 73.8, 3.96, 177.6, 4.7, 4.8, 1, 2493.5, 253.6, 383.7, 44.9, 600.3, 63, 82.5, 5.2, 38.8, 30.4, 226, 1144.9, 0.1, 0, 14.2, 3.9, 2.5, 0.7, 3, 2, 0.4, 0.3, 1.3, 3.4, 5.2, 136.7, 0, -0.3, 0, 0, 1.5, 1.6, -1.5, 0, 33.59, 0.09, 0.24, 0, 0, 1.9, 0.9, 156.2, 2.46, 0, 
170, eco5, 4, 14637, 36.4, 1763, 2376.9, 14.7, 2.4, 8.8, 30, 4, 213.6, 2, 10.4, 2.1, 1022.9, 109.3, 153.2, 19.9, 291.7, 22.7, 44.9, 2.3, 15.9, 12.1, 96.7, 1638.2, 0.2, 0, 5.4, 1.6, 0.8, 0.3, 1.5, 0.7, 0.2, 0.1, 0.5, 1.4, 2.2, 194.8, 0, -0.1, 0, 0, 0.6, 0.8, -0.6, 0, 34.11, 0.06, 0.67, 0, 0, 0.2, 0.1, 205.4, 3.24, 0, 
180, eco2, 1, 10, 13.8, 1062.7, 1305.5, 6.8, 0.7, 2.6, 12.4, 3.95, 129.7, 0.7, 0.3, 0, 488.9, 48.9, 68.4, 9.2, 102.3, 5.2, 14.7, 0.4, 6.4, 6.6, 45.2, 1004.4, 0, 0, 2.2, 0.8, 0.3, 0.2, 0.5, 0.2, 0.1, 0, 0.1, 0.8, 1.2, 119.3, 0, 0, 0, 0, 0.1, 0.3, -0.3, 0, 33.57, 0.03, 0.32, 0, 0, 0.1, 0, 126.1, 3.1, 0, 
180, eco3, 2, 9902, -62.8, 1640.6, 7574.8, 251.7, 26, 62, 130.5, 3.5, 201.9, 7.5, 33.1, 3.8, 3451.7, 349.7, 574, 67.1, 782.5, 71.3, 109.2, 5.9, 51.7, 44.3, 336.2, 1208.4, 1.3, 0.1, 20.8, 5.6, 4, 1, 3.9, 2.3, 0.5, 0.3, 1.5, 4.9, 7.5, 144.8, 0.1, -0.4, 0, 0, 2.2, 2.9, -2.5, 0, 34.06, 0.21, 0.47, 0, 0, 3.6, 1.4, 169.2, 2.11, 0, 
180, eco4, 3, 6583, -20.6, 1489.5, 6147.7, 167.5, 17.7, 52.6, 95.1, 3.55, 182.4, 5.8, 13.3, 2.1, 2791.5, 284.2, 445.2, 52.8, 647.4, 65.1, 87.3, 5.6, 42.7, 35.7, 264, 1147.1, 0.4, 0.1, 15.8, 4.4, 2.9, 0.8, 3.2, 2, 0.4, 0.3, 1.3, 4, 6.1, 137.1, 0, -0.4, 0, 0, 1.7, 2.2, -1.8, 0, 33.74, 0.14, 0.34, 0, 0, 2.9, 1.1, 158, 2.03, 0, 
180, eco5, 4, 14637, 15.1, 1771.7, 2411.7, 39, 5.4, 16.3, 30.8, 3.52, 213.1, 2, 15.7, 3.1, 1012.7, 110, 168.6, 22.5, 286.6, 16.7, 44, 2.1, 15, 13.1, 104.6, 1639, 0.3, 0.1, 5.1, 1.6, 0.8, 0.3, 1.4, 0.5, 0.2, 0.1, 0.3, 1.5, 2.4, 194.9, 0, -0.1, 0, 0, 0.4, 0.9, -0.7, 0, 34.37, 0.08, 0.74, 0, 0, 0.7, 0.3, 204.9, 2.74, 0, 
190, eco2, 1, 10, 25.3, 1078.1, 1574.3, 2.1, 0.2, 0.8, 16.5, 4.24, 132, 1, 0.5, 0, 635, 63.5, 83.1, 11, 132.6, 9.7, 18.5, 0.6, 8.5, 8.3, 56.4, 1004.9, 0, 0, 2.9, 1.1, 0.4, 0.2, 0.7, 0.3, 0.1, 0, 0.2, 1, 1.6, 119.4, 0, 0, 0, 0, 0.3, 0.4, -0.3, 0, 33.38, 0.01, 0.1, 0, 0, 0, 0, 127.5, 3.24, 0, 
190, eco3, 2, 9902, -171.6, 1729.3, 8568.8, 384.1, 39.3, 115.5, 172.6, 3.03, 211.4, 8.8, 37.5, 4.2, 3987.6, 403.6, 717.6, 83.8, 909.4, 93.3, 122.2, 7.9, 62.8, 53.2, 401.4, 1211.9, 1.4, 0.1, 23.8, 6.5, 5.1, 1.3, 4.6, 2.9, 0.6, 0.4, 1.8, 5.8, 8.8, 145.3, 0.1, -0.5, 0, 0, 2.4, 3.6, -2.7, 0, 33.81, 0.06, 0.1, 0, 0, 5.5, 2.6, 173.2, 1.66, 0, 
190, eco4, 3, 6583, 68.3, 1542.4, 6674.9, 91.8, 10.4, 31.2, 90.3, 4.53, 187.9, 5.9, 20.9, 3, 3081.1, 314, 494.2, 59.3, 715, 52.8, 94.9, 4.5, 44.3, 41.4, 307, 1149.8, 0.7, 0.1, 17, 4.9, 3.1, 0.9, 3.6, 1.7, 0.5, 0.2, 1.1, 4.7, 7.4, 137.5, 0.1, -0.3, 0, 0, 1.6, 2.4, -2.1, 0, 33.55, 0.04, 0.09, 0, 0, 1.3, 0.6, 161.3, 2.99, 0, 
190, eco5, 4, 14637, 38.1, 1793.2, 2707.7, 24.4, 4.4, 10.3, 36.8, 4.1, 216.5, 2.4, 20.2, 3.9, 1182.5, 128.9, 193.1, 25.9, 328.7, 24.6, 48.1, 2.8, 18.5, 15.1, 119.8, 1639.8, 0.4, 0.1, 6, 1.8, 1, 0.4, 1.6, 0.8, 0.2, 0.1, 0.5, 1.7, 2.7, 195, 0, -0.1, 0, 0, 0.7, 1, -0.8, 0, 34.07, 0.02, 0.22, 0, 0, 0.3, 0.1, 206.9, 2.99, 0, 
200, eco2, 1, 10, 30.9, 1097.5, 1899.5, 5.1, 0.5, 2.8, 21.7, 4.26, 134.5, 1.3, 0, 0, 807.3, 80.7, 107.2, 13.9, 167.3, 14.7, 22.8, 1, 11.4, 10.3, 70.3, 1005.5, 0, 0, 3.7, 1.4, 0.5, 0.2, 0.8, 0.5, 0.1, 0.1, 0.3, 1.2, 1.9, 119.5, 0, -0.1, 0, 0, 0.4, 0.5, -0.4, 0, 33.39, 0.02, 0.13, 0, 0, 0.1, 0.1, 128.7, 3.2, 0, 
200, eco3, 2, 9902, -67.1, 1792.3, 9153.5, 324.2, 33.3, 144, 168.3, 3.93, 217, 10.1, 7.9, 1.3, 4294.9, 434.7, 766.7, 90.7, 991.8, 103.9, 131.8, 8.9, 69.8, 59.5, 446.8, 1216.1, 0.2, 0, 25.3, 7, 5.3, 1.4, 5, 3.3, 0.7, 0.5, 2, 6.6, 10, 145.9, 0.1, -0.6, 0, 0, 2.7, 4.2, -3.1, 0, 33.69, 0.07, 0.1, 0, 0, 4.1, 3.2, 177.7, 1.82, 0, 
200, eco4, 3, 6583, -35.3, 1582.2, 7197.1, 216.4, 22.8, 85.9, 111.6, 3.64, 191.3, 7.2, 10.7, 2, 3347.1, 341.4, 544.6, 65.6, 786.1, 79.2, 103, 6.9, 52, 45.3, 332.3, 1152.7, 0.2, 0, 18.2, 5.3, 3.3, 1, 3.9, 2.5, 0.5, 0.3, 1.5, 5, 7.8, 138, 0.1, -0.4, 0, 0, 2, 2.8, -2.2, 0, 33.49, 0.05, 0.07, 0, 0, 3.8, 1.9, 163.2, 1.89, 0, 
200, eco5, 4, 14637, 48, 1834.4, 3417.6, 33.6, 5.6, 16.2, 48.4, 4.23, 221.8, 3.2, 21.2, 4.2, 1525.7, 165.1, 248.1, 32.8, 413.7, 36.4, 57.2, 3.8, 24.9, 18.8, 149.8, 1640.8, 0.4, 0.1, 7.8, 2.4, 1.3, 0.5, 2.1, 1.1, 0.3, 0.2, 0.8, 2.1, 3.4, 195.2, 0, -0.2, 0, 0, 1, 1.2, -1, 0, 33.98, 0.02, 0.24, 0, 0, 0.6, 0.2, 209.3, 3.05, 0, 
