Time, Species, ClimateRegion, NumberSitesChecked, AvgTempMult, AvgMinJanTempMult, AvgSoilMoistureMult, AvgProbEst
60, FaguGran, eco2, 14,0.885,1.000,1.000,0.885
60, FaguGran, eco3, 11113,0.980,1.000,0.989,0.972
60, FaguGran, eco4, 7772,0.980,1.000,0.986,0.967
60, FaguGran, eco5, 14531,0.916,1.000,0.993,0.914
60, JuglNigr, eco2, 14,0.842,1.000,1.000,0.842
60, JuglNigr, eco3, 4842,0.908,1.000,0.990,0.906
60, JuglNigr, eco4, 4595,0.961,1.000,0.988,0.951
60, JuglNigr, eco5, 4744,0.837,1.000,0.995,0.835
60, HaleDipt, eco2, 14,0.543,1.000,1.000,0.543
60, HaleDipt, eco3, 11107,0.890,1.000,0.990,0.885
60, HaleDipt, eco4, 7755,0.768,1.000,0.987,0.767
60, HaleDipt, eco5, 14543,0.600,1.000,0.994,0.600
60, IlexOpac, eco2, 14,0.543,1.000,1.000,0.543
60, IlexOpac, eco3, 11095,0.889,1.000,0.990,0.885
60, IlexOpac, eco4, 7757,0.768,1.000,0.987,0.767
60, IlexOpac, eco5, 14562,0.600,1.000,0.994,0.600
60, LiriTuli, eco2, 14,0.000,1.000,1.000,0.000
60, LiriTuli, eco3, 7187,0.597,1.000,0.989,0.597
60, LiriTuli, eco4, 5999,0.301,1.000,0.988,0.301
60, LiriTuli, eco5, 9238,0.002,1.000,0.994,0.002
60, LiquStyr, eco2, 14,0.136,1.000,1.000,0.136
60, LiquStyr, eco3, 7226,0.778,1.000,0.989,0.775
60, LiquStyr, eco4, 5995,0.529,1.000,0.988,0.529
60, LiquStyr, eco5, 9267,0.229,1.000,0.994,0.229
60, MagnAcum, eco2, 14,0.408,1.000,1.000,0.408
60, MagnAcum, eco3, 9155,0.900,1.000,0.979,0.886
60, MagnAcum, eco4, 6710,0.734,1.000,0.975,0.731
60, MagnAcum, eco5, 11501,0.481,1.000,0.988,0.481
60, MagnMacr, eco2, 14,0.408,1.000,1.000,0.408
60, MagnMacr, eco3, 9143,0.899,1.000,0.979,0.885
60, MagnMacr, eco4, 6705,0.734,1.000,0.975,0.731
60, MagnMacr, eco5, 11531,0.481,1.000,0.988,0.481
60, NyssSylv, eco2, 14,0.543,1.000,1.000,0.543
60, NyssSylv, eco3, 11077,0.890,1.000,0.990,0.886
60, NyssSylv, eco4, 7771,0.768,1.000,0.987,0.768
60, NyssSylv, eco5, 14565,0.600,1.000,0.994,0.600
60, OxydArbo, eco2, 14,0.543,1.000,1.000,0.543
60, OxydArbo, eco3, 11083,0.890,1.000,0.989,0.885
60, OxydArbo, eco4, 7765,0.768,1.000,0.987,0.767
60, OxydArbo, eco5, 14551,0.600,1.000,0.994,0.600
60, PrunSero, eco2, 14,0.520,1.000,1.000,0.520
60, PrunSero, eco3, 7211,0.921,1.000,0.989,0.914
60, PrunSero, eco4, 6014,0.789,1.000,0.988,0.788
60, PrunSero, eco5, 9219,0.569,1.000,0.994,0.569
60, PrunPenn, eco2, 14,0.040,1.000,1.000,0.040
60, PrunPenn, eco3, 4861,0.000,1.000,0.980,0.000
60, PrunPenn, eco4, 4599,0.000,1.000,0.976,0.000
60, PrunPenn, eco5, 4765,0.065,1.000,0.991,0.065
60, PlanOcid, eco2, 14,0.695,1.000,1.000,0.695
60, PlanOcid, eco3, 7211,0.974,1.000,0.968,0.943
60, PlanOcid, eco4, 6006,0.904,1.000,0.966,0.880
60, PlanOcid, eco5, 9268,0.735,1.000,0.984,0.731
60, QuerAlba, eco2, 14,0.774,1.000,1.000,0.774
60, QuerAlba, eco3, 9186,0.985,1.000,0.991,0.976
60, QuerAlba, eco4, 6699,0.940,1.000,0.989,0.934
60, QuerAlba, eco5, 11512,0.814,1.000,0.994,0.814
60, QuerCocc, eco2, 14,0.783,1.000,1.000,0.783
60, QuerCocc, eco3, 7219,0.910,1.000,0.989,0.907
60, QuerCocc, eco4, 6001,0.958,1.000,0.987,0.946
60, QuerCocc, eco5, 9250,0.822,1.000,0.994,0.821
60, QuerFalc, eco2, 14,0.136,0.857,1.000,0.136
60, QuerFalc, eco3, 9146,0.795,1.000,0.996,0.795
60, QuerFalc, eco4, 6701,0.542,0.964,0.995,0.516
60, QuerFalc, eco5, 11563,0.239,0.814,0.998,0.232
60, QuerRubr, eco2, 14,0.989,1.000,1.000,0.989
60, QuerRubr, eco3, 9158,0.782,1.000,0.986,0.781
60, QuerRubr, eco4, 6687,0.932,1.000,0.983,0.927
60, QuerRubr, eco5, 11499,0.987,1.000,0.991,0.978
60, QuerPrin, eco2, 14,0.917,1.000,1.000,0.917
60, QuerPrin, eco3, 9132,0.655,1.000,0.989,0.654
60, QuerPrin, eco4, 6715,0.917,1.000,0.987,0.915
60, QuerPrin, eco5, 11536,0.941,1.000,0.993,0.935
60, QuerVelu, eco2, 14,0.803,1.000,1.000,0.803
60, QuerVelu, eco3, 7211,0.968,1.000,0.989,0.961
60, QuerVelu, eco4, 6017,0.958,1.000,0.988,0.947
60, QuerVelu, eco5, 9216,0.834,1.000,0.994,0.833
60, QuerStel, eco2, 14,0.136,1.000,1.000,0.136
60, QuerStel, eco3, 7203,0.778,1.000,0.989,0.775
60, QuerStel, eco4, 5988,0.529,1.000,0.988,0.529
60, QuerStel, eco5, 9211,0.229,1.000,0.994,0.229
60, RobiPseu, eco2, 14,0.543,1.000,1.000,0.543
60, RobiPseu, eco3, 4841,0.858,1.000,0.990,0.854
60, RobiPseu, eco4, 4584,0.743,1.000,0.988,0.742
60, RobiPseu, eco5, 4769,0.552,1.000,0.995,0.552
60, SassAlid, eco2, 14,0.543,1.000,1.000,0.543
60, SassAlid, eco3, 7172,0.876,1.000,0.989,0.871
60, SassAlid, eco4, 6007,0.755,1.000,0.988,0.755
60, SassAlid, eco5, 9208,0.580,1.000,0.994,0.580
60, TiliAmer, eco2, 1,0.628,1.000,1.000,0.628
60, TiliAmer, eco3, 7749,0.004,1.000,0.979,0.004
60, TiliAmer, eco4, 3746,0.057,1.000,0.978,0.057
60, TiliAmer, eco5, 9878,0.464,1.000,0.989,0.464
60, TiliAmhe, eco2, 2,0.628,1.000,1.000,0.628
60, TiliAmhe, eco3, 7734,0.004,1.000,0.980,0.004
60, TiliAmhe, eco4, 3760,0.056,1.000,0.977,0.056
60, TiliAmhe, eco5, 9818,0.466,1.000,0.989,0.466
60, CaryGlab, eco2, 14,0.543,1.000,1.000,0.543
60, CaryGlab, eco3, 9134,0.885,1.000,0.984,0.876
60, CaryGlab, eco4, 6696,0.761,1.000,0.981,0.760
60, CaryGlab, eco5, 11511,0.591,1.000,0.990,0.590
60, CaryCodi, eco2, 14,0.761,1.000,1.000,0.761
60, CaryCodi, eco3, 4818,0.967,1.000,0.990,0.960
60, CaryCodi, eco4, 4593,0.935,1.000,0.988,0.925
60, CaryCodi, eco5, 4735,0.762,1.000,0.995,0.762
60, BetuNigr, eco2, 14,0.054,1.000,1.000,0.054
60, BetuNigr, eco3, 4839,0.000,1.000,0.984,0.000
60, BetuNigr, eco4, 4591,0.000,1.000,0.981,0.000
60, BetuNigr, eco5, 4760,0.087,1.000,0.992,0.087
60, BetuLent, eco2, 14,0.054,1.000,1.000,0.054
60, BetuLent, eco3, 7221,0.000,1.000,0.983,0.000
60, BetuLent, eco4, 6018,0.000,1.000,0.981,0.000
60, BetuLent, eco5, 9263,0.059,1.000,0.991,0.059
60, BetuAlle, eco2, 14,0.054,1.000,1.000,0.054
60, BetuAlle, eco3, 9133,0.000,1.000,0.984,0.000
60, BetuAlle, eco4, 6697,0.000,1.000,0.981,0.000
60, BetuAlle, eco5, 11541,0.049,1.000,0.990,0.049
60, AcerPens, eco2, 14,0.918,1.000,1.000,0.918
60, AcerPens, eco3, 11108,0.885,1.000,0.996,0.885
60, AcerPens, eco4, 7756,0.976,1.000,0.995,0.975
60, AcerPens, eco5, 14572,0.949,1.000,0.998,0.948
60, AmelArbo, eco2, 14,0.866,1.000,1.000,0.866
60, AmelArbo, eco3, 11103,0.991,1.000,0.990,0.981
60, AmelArbo, eco4, 7740,0.969,1.000,0.987,0.959
60, AmelArbo, eco5, 14559,0.897,1.000,0.994,0.896
60, AescBuck, eco2, 14,0.838,1.000,1.000,0.838
60, AescBuck, eco3, 7211,0.142,1.000,0.981,0.142
60, AescBuck, eco4, 5987,0.487,1.000,0.978,0.486
60, AescBuck, eco5, 9274,0.785,1.000,0.989,0.784
60, AcerRubr, eco2, 14,0.796,1.000,1.000,0.796
60, AcerRubr, eco3, 11087,0.980,1.000,0.986,0.967
60, AcerRubr, eco4, 7767,0.926,1.000,0.983,0.919
60, AcerRubr, eco5, 14569,0.831,1.000,0.991,0.831
60, AcerSacc, eco2, 2,0.948,1.000,1.000,0.948
60, AcerSacc, eco3, 7695,0.882,1.000,0.996,0.882
60, AcerSacc, eco4, 3781,0.979,1.000,0.995,0.977
60, AcerSacc, eco5, 9827,0.967,1.000,0.997,0.967
60, TsugCana, eco2, 2,0.964,1.000,1.000,0.964
60, TsugCana, eco3, 7674,0.216,1.000,0.977,0.215
60, TsugCana, eco4, 3811,0.624,1.000,0.974,0.622
60, TsugCana, eco5, 9854,0.920,1.000,0.988,0.915
60, PinuVirg, eco2, 14,0.404,1.000,1.000,0.404
60, PinuVirg, eco3, 4844,0.344,1.000,0.986,0.343
60, PinuVirg, eco4, 4577,0.745,1.000,0.983,0.743
60, PinuVirg, eco5, 4749,0.527,1.000,0.993,0.526
60, PinuTaed, eco2, 14,0.000,0.000,1.000,0.000
60, PinuTaed, eco3, 4847,0.425,0.955,0.992,0.398
60, PinuTaed, eco4, 4573,0.168,0.628,0.990,0.153
60, PinuTaed, eco5, 4752,0.000,0.010,0.996,0.000
60, PinuStro, eco2, 14,0.637,1.000,1.000,0.637
60, PinuStro, eco3, 9126,0.015,1.000,0.992,0.015
60, PinuStro, eco4, 6720,0.137,1.000,0.990,0.137
60, PinuStro, eco5, 11530,0.504,1.000,0.995,0.504
60, PinuRigi, eco2, 14,0.791,1.000,1.000,0.791
60, PinuRigi, eco3, 4869,0.000,1.000,0.990,0.000
60, PinuRigi, eco4, 4590,0.238,1.000,0.988,0.238
60, PinuRigi, eco5, 4738,0.647,1.000,0.995,0.647
60, PinuPung, eco2, 14,0.791,1.000,1.000,0.791
60, PinuPung, eco3, 7164,0.000,1.000,0.989,0.000
60, PinuPung, eco4, 5998,0.198,1.000,0.988,0.198
60, PinuPung, eco5, 9240,0.607,1.000,0.994,0.607
60, FrasFirr, eco2, 2,0.000,1.000,1.000,0.000
60, FrasFirr, eco3, 7705,0.000,1.000,0.908,0.000
60, FrasFirr, eco4, 3793,0.000,1.000,0.826,0.000
60, FrasFirr, eco5, 9818,0.002,1.000,0.907,0.002
60, PiceRube, eco2, 14,0.077,1.000,1.000,0.077
60, PiceRube, eco3, 11099,0.000,1.000,0.990,0.000
60, PiceRube, eco4, 7772,0.000,1.000,0.988,0.000
60, PiceRube, eco5, 14539,0.060,1.000,0.994,0.060
60, PinuEnch, eco2, 14,0.185,1.000,1.000,0.185
60, PinuEnch, eco3, 4855,0.864,1.000,0.992,0.859
60, PinuEnch, eco4, 4583,0.631,1.000,0.991,0.631
60, PinuEnch, eco5, 4802,0.267,1.000,0.996,0.267
60, CastDent, eco2, 14,0.917,1.000,1.000,0.917
60, CastDent, eco3, 11097,0.645,1.000,0.989,0.644
60, CastDent, eco4, 7758,0.916,1.000,0.986,0.913
60, CastDent, eco5, 14551,0.951,1.000,0.993,0.945
70, CaryOvat, eco2, 12,0.840,1.000,1.000,0.840
70, CaryOvat, eco3, 6368,0.993,1.000,0.986,0.979
70, CaryOvat, eco4, 5834,0.963,1.000,0.990,0.953
70, CaryOvat, eco5, 11543,0.865,1.000,0.983,0.852
70, CaryAlba, eco2, 12,0.758,1.000,1.000,0.758
70, CaryAlba, eco3, 6401,0.985,1.000,0.985,0.970
70, CaryAlba, eco4, 5880,0.929,1.000,0.990,0.921
70, CaryAlba, eco5, 11581,0.791,1.000,0.983,0.780
70, CornFlor, eco2, 12,0.697,1.000,1.000,0.697
70, CornFlor, eco3, 8997,0.960,1.000,0.989,0.950
70, CornFlor, eco4, 7173,0.886,1.000,0.992,0.881
70, CornFlor, eco5, 14830,0.735,1.000,0.987,0.730
70, FraxPenn, eco2, 12,0.919,1.000,1.000,0.919
70, FraxPenn, eco3, 6405,0.996,1.000,0.978,0.974
70, FraxPenn, eco4, 5847,0.984,1.000,0.981,0.965
70, FraxPenn, eco5, 11580,0.933,1.000,0.970,0.905
70, FraxAmer, eco2, 12,0.856,1.000,1.000,0.856
70, FraxAmer, eco3, 8991,0.993,1.000,0.990,0.984
70, FraxAmer, eco4, 7178,0.962,1.000,0.993,0.956
70, FraxAmer, eco5, 14836,0.880,1.000,0.989,0.872
70, FaguGran, eco2, 12,0.914,1.000,1.000,0.914
70, FaguGran, eco3, 8995,0.991,1.000,0.991,0.982
70, FaguGran, eco4, 7175,0.988,1.000,0.993,0.981
70, FaguGran, eco5, 14836,0.935,1.000,0.989,0.926
70, JuglNigr, eco2, 12,0.890,1.000,1.000,0.890
70, JuglNigr, eco3, 4592,0.937,1.000,0.992,0.931
70, JuglNigr, eco4, 4242,0.980,1.000,0.995,0.976
70, JuglNigr, eco5, 4899,0.897,1.000,0.992,0.890
70, HaleDipt, eco2, 12,0.597,0.917,1.000,0.559
70, HaleDipt, eco3, 8981,0.880,1.000,0.991,0.874
70, HaleDipt, eco4, 7170,0.787,1.000,0.993,0.785
70, HaleDipt, eco5, 14838,0.632,0.854,0.990,0.558
70, IlexOpac, eco2, 12,0.597,0.917,1.000,0.559
70, IlexOpac, eco3, 8977,0.880,1.000,0.991,0.874
70, IlexOpac, eco4, 7175,0.787,1.000,0.993,0.785
70, IlexOpac, eco5, 14822,0.632,0.854,0.990,0.558
70, LiriTuli, eco2, 12,0.000,1.000,1.000,0.000
70, LiriTuli, eco3, 5509,0.578,1.000,0.992,0.577
70, LiriTuli, eco4, 5147,0.292,1.000,0.995,0.291
70, LiriTuli, eco5, 9183,0.001,1.000,0.991,0.001
70, LiquStyr, eco2, 12,0.244,0.167,1.000,0.000
70, LiquStyr, eco3, 5503,0.767,1.000,0.992,0.763
70, LiquStyr, eco4, 5160,0.568,0.702,0.995,0.456
70, LiquStyr, eco5, 9124,0.244,0.041,0.991,0.004
70, MagnAcum, eco2, 12,0.492,0.917,1.000,0.469
70, MagnAcum, eco3, 6409,0.889,1.000,0.979,0.869
70, MagnAcum, eco4, 5853,0.761,1.000,0.987,0.753
70, MagnAcum, eco5, 11597,0.535,0.817,0.971,0.454
70, MagnMacr, eco2, 12,0.492,0.917,1.000,0.469
70, MagnMacr, eco3, 6365,0.888,1.000,0.979,0.870
70, MagnMacr, eco4, 5871,0.761,1.000,0.987,0.754
70, MagnMacr, eco5, 11567,0.535,0.816,0.971,0.454
70, NyssSylv, eco2, 12,0.597,0.917,1.000,0.559
70, NyssSylv, eco3, 9001,0.880,1.000,0.991,0.874
70, NyssSylv, eco4, 7169,0.787,1.000,0.993,0.785
70, NyssSylv, eco5, 14812,0.632,0.854,0.990,0.558
70, OxydArbo, eco2, 12,0.597,0.917,1.000,0.559
70, OxydArbo, eco3, 8952,0.880,1.000,0.991,0.874
70, OxydArbo, eco4, 7150,0.787,1.000,0.993,0.785
70, OxydArbo, eco5, 14832,0.632,0.854,0.990,0.558
70, PrunSero, eco2, 12,0.592,1.000,1.000,0.592
70, PrunSero, eco3, 5507,0.920,1.000,0.992,0.913
70, PrunSero, eco4, 5134,0.812,1.000,0.995,0.810
70, PrunSero, eco5, 9145,0.620,1.000,0.991,0.620
70, PrunPenn, eco2, 12,0.008,1.000,1.000,0.008
70, PrunPenn, eco3, 4598,0.000,1.000,0.978,0.000
70, PrunPenn, eco4, 4256,0.000,1.000,0.990,0.000
70, PrunPenn, eco5, 4918,0.001,1.000,0.977,0.001
70, PlanOcid, eco2, 12,0.754,1.000,1.000,0.754
70, PlanOcid, eco3, 5522,0.983,1.000,0.978,0.962
70, PlanOcid, eco4, 5160,0.923,1.000,0.984,0.909
70, PlanOcid, eco5, 9144,0.779,1.000,0.973,0.758
70, QuerAlba, eco2, 12,0.820,1.000,1.000,0.820
70, QuerAlba, eco3, 6390,0.991,1.000,0.993,0.984
70, QuerAlba, eco4, 5880,0.954,1.000,0.995,0.950
70, QuerAlba, eco5, 11583,0.847,1.000,0.991,0.842
70, QuerCocc, eco2, 12,0.845,1.000,1.000,0.845
70, QuerCocc, eco3, 5527,0.949,1.000,0.991,0.942
70, QuerCocc, eco4, 5149,0.976,1.000,0.994,0.971
70, QuerCocc, eco5, 9139,0.876,1.000,0.991,0.869
70, QuerFalc, eco2, 12,0.244,0.167,1.000,0.000
70, QuerFalc, eco3, 6387,0.774,0.081,0.997,0.059
70, QuerFalc, eco4, 5837,0.580,0.036,0.998,0.012
70, QuerFalc, eco5, 11599,0.259,0.015,0.996,0.001
70, QuerRubr, eco2, 12,0.987,1.000,1.000,0.987
70, QuerRubr, eco3, 6392,0.822,1.000,0.988,0.815
70, QuerRubr, eco4, 5854,0.929,1.000,0.991,0.923
70, QuerRubr, eco5, 11570,0.993,1.000,0.986,0.980
70, QuerPrin, eco2, 12,0.946,1.000,1.000,0.946
70, QuerPrin, eco3, 6376,0.739,1.000,0.991,0.737
70, QuerPrin, eco4, 5858,0.921,1.000,0.994,0.917
70, QuerPrin, eco5, 11580,0.975,1.000,0.990,0.965
70, QuerVelu, eco2, 12,0.851,1.000,1.000,0.851
70, QuerVelu, eco3, 5505,0.987,1.000,0.992,0.979
70, QuerVelu, eco4, 5153,0.973,1.000,0.995,0.967
70, QuerVelu, eco5, 9130,0.874,1.000,0.992,0.868
70, QuerStel, eco2, 12,0.244,1.000,1.000,0.244
70, QuerStel, eco3, 5519,0.767,1.000,0.992,0.763
70, QuerStel, eco4, 5173,0.568,1.000,0.995,0.568
70, QuerStel, eco5, 9129,0.244,1.000,0.991,0.244
70, RobiPseu, eco2, 12,0.597,0.917,1.000,0.559
70, RobiPseu, eco3, 4590,0.869,1.000,0.992,0.863
70, RobiPseu, eco4, 4250,0.769,1.000,0.996,0.768
70, RobiPseu, eco5, 4908,0.599,0.687,0.992,0.440
70, SassAlid, eco2, 12,0.597,0.917,1.000,0.559
70, SassAlid, eco3, 5521,0.870,1.000,0.992,0.864
70, SassAlid, eco4, 5152,0.773,1.000,0.995,0.771
70, SassAlid, eco5, 9152,0.618,0.779,0.991,0.505
70, TiliAmer, eco2, 1,0.943,1.000,1.000,0.943
70, TiliAmer, eco3, 8323,0.000,1.000,0.985,0.000
70, TiliAmer, eco4, 3931,0.029,1.000,0.985,0.029
70, TiliAmer, eco5, 10318,0.394,1.000,0.979,0.394
70, TiliAmhe, eco2, 0,NaN,NaN,NaN,NaN
70, TiliAmhe, eco3, 8298,0.000,1.000,0.985,0.000
70, TiliAmhe, eco4, 3946,0.028,1.000,0.986,0.028
70, TiliAmhe, eco5, 10293,0.394,1.000,0.980,0.394
70, CaryGlab, eco2, 12,0.597,1.000,1.000,0.597
70, CaryGlab, eco3, 6372,0.873,1.000,0.986,0.862
70, CaryGlab, eco4, 5868,0.779,1.000,0.990,0.774
70, CaryGlab, eco5, 11579,0.625,1.000,0.983,0.619
70, CaryCodi, eco2, 12,0.817,1.000,1.000,0.817
70, CaryCodi, eco3, 4610,0.989,1.000,0.992,0.981
70, CaryCodi, eco4, 4240,0.960,1.000,0.995,0.955
70, CaryCodi, eco5, 4889,0.822,1.000,0.992,0.817
70, BetuNigr, eco2, 12,0.011,1.000,1.000,0.011
70, BetuNigr, eco3, 4609,0.000,1.000,0.986,0.000
70, BetuNigr, eco4, 4245,0.000,1.000,0.992,0.000
70, BetuNigr, eco5, 4913,0.001,1.000,0.987,0.001
70, BetuLent, eco2, 12,0.011,1.000,1.000,0.011
70, BetuLent, eco3, 5514,0.000,1.000,0.986,0.000
70, BetuLent, eco4, 5134,0.000,1.000,0.991,0.000
70, BetuLent, eco5, 9150,0.001,1.000,0.985,0.001
70, BetuAlle, eco2, 12,0.011,1.000,1.000,0.011
70, BetuAlle, eco3, 6384,0.000,1.000,0.985,0.000
70, BetuAlle, eco4, 5861,0.000,1.000,0.990,0.000
70, BetuAlle, eco5, 11581,0.001,1.000,0.983,0.001
70, AcerPens, eco2, 12,0.945,1.000,1.000,0.945
70, AcerPens, eco3, 8981,0.917,1.000,0.997,0.917
70, AcerPens, eco4, 7174,0.981,1.000,0.998,0.979
70, AcerPens, eco5, 14848,0.970,1.000,0.997,0.967
70, AmelArbo, eco2, 12,0.895,1.000,1.000,0.895
70, AmelArbo, eco3, 9002,0.996,1.000,0.991,0.988
70, AmelArbo, eco4, 7171,0.978,1.000,0.993,0.972
70, AmelArbo, eco5, 14818,0.915,1.000,0.990,0.907
70, AescBuck, eco2, 12,0.770,0.167,1.000,0.158
70, AescBuck, eco3, 5500,0.164,1.000,0.980,0.163
70, AescBuck, eco4, 5142,0.462,0.701,0.989,0.258
70, AescBuck, eco5, 9110,0.757,0.041,0.980,0.035
70, AcerRubr, eco2, 12,0.829,1.000,1.000,0.829
70, AcerRubr, eco3, 8979,0.979,1.000,0.988,0.967
70, AcerRubr, eco4, 7170,0.937,1.000,0.991,0.930
70, AcerRubr, eco5, 14825,0.851,1.000,0.986,0.842
70, AcerSacc, eco2, 2,0.984,1.000,1.000,0.984
70, AcerSacc, eco3, 8339,0.911,1.000,0.997,0.910
70, AcerSacc, eco4, 3927,0.979,1.000,0.997,0.977
70, AcerSacc, eco5, 10377,0.979,1.000,0.996,0.976
70, TsugCana, eco2, 2,0.898,1.000,1.000,0.898
70, TsugCana, eco3, 8302,0.294,1.000,0.982,0.292
70, TsugCana, eco4, 3971,0.595,1.000,0.982,0.592
70, TsugCana, eco5, 10265,0.903,1.000,0.975,0.882
70, PinuVirg, eco2, 12,0.622,0.917,1.000,0.622
70, PinuVirg, eco3, 4589,0.396,1.000,0.988,0.395
70, PinuVirg, eco4, 4236,0.842,1.000,0.993,0.839
70, PinuVirg, eco5, 4888,0.526,1.000,0.989,0.519
70, PinuTaed, eco2, 12,0.000,0.000,1.000,0.000
70, PinuTaed, eco3, 4607,0.443,0.052,0.994,0.010
70, PinuTaed, eco4, 4244,0.174,0.036,0.996,0.000
70, PinuTaed, eco5, 4843,0.000,0.013,0.994,0.000
70, PinuStro, eco2, 12,0.488,1.000,1.000,0.488
70, PinuStro, eco3, 6319,0.000,1.000,0.994,0.000
70, PinuStro, eco4, 5855,0.092,1.000,0.995,0.092
70, PinuStro, eco5, 11579,0.440,1.000,0.993,0.440
70, PinuRigi, eco2, 12,0.573,1.000,1.000,0.573
70, PinuRigi, eco3, 4608,0.000,1.000,0.992,0.000
70, PinuRigi, eco4, 4239,0.118,1.000,0.995,0.118
70, PinuRigi, eco5, 4892,0.620,1.000,0.992,0.620
70, PinuPung, eco2, 12,0.573,1.000,1.000,0.573
70, PinuPung, eco3, 5509,0.000,1.000,0.992,0.000
70, PinuPung, eco4, 5174,0.110,1.000,0.995,0.110
70, PinuPung, eco5, 9139,0.559,1.000,0.992,0.559
70, FrasFirr, eco2, 0,NaN,NaN,NaN,NaN
70, FrasFirr, eco3, 8277,0.000,1.000,0.971,0.000
70, FrasFirr, eco4, 3948,0.000,1.000,0.948,0.000
70, FrasFirr, eco5, 10283,0.004,1.000,0.956,0.004
70, PiceRube, eco2, 12,0.041,1.000,1.000,0.041
70, PiceRube, eco3, 8981,0.000,1.000,0.992,0.000
70, PiceRube, eco4, 7170,0.000,1.000,0.994,0.000
70, PiceRube, eco5, 14804,0.002,1.000,0.990,0.002
70, PinuEnch, eco2, 12,0.323,0.167,1.000,0.000
70, PinuEnch, eco3, 4594,0.906,1.000,0.994,0.902
70, PinuEnch, eco4, 4245,0.702,0.678,0.997,0.543
70, PinuEnch, eco5, 4893,0.274,0.072,0.994,0.011
70, CastDent, eco2, 12,0.946,1.000,1.000,0.946
70, CastDent, eco3, 8988,0.722,1.000,0.991,0.720
70, CastDent, eco4, 7148,0.914,1.000,0.993,0.911
70, CastDent, eco5, 14843,0.980,1.000,0.989,0.969
80, CaryOvat, eco2, 13,0.610,1.000,1.000,0.610
80, CaryOvat, eco3, 5806,0.969,1.000,0.991,0.962
80, CaryOvat, eco4, 6301,0.875,1.000,0.997,0.873
80, CaryOvat, eco5, 11118,0.686,1.000,0.999,0.686
80, CaryAlba, eco2, 13,0.464,1.000,1.000,0.464
80, CaryAlba, eco3, 5814,0.939,1.000,0.992,0.932
80, CaryAlba, eco4, 6277,0.805,1.000,0.997,0.804
80, CaryAlba, eco5, 11143,0.559,1.000,0.999,0.559
80, CornFlor, eco2, 13,0.418,1.000,1.000,0.418
80, CornFlor, eco3, 7836,0.883,1.000,0.994,0.880
80, CornFlor, eco4, 7528,0.737,1.000,0.998,0.736
80, CornFlor, eco5, 14566,0.494,1.000,1.000,0.494
80, FraxPenn, eco2, 13,0.789,1.000,1.000,0.789
80, FraxPenn, eco3, 5802,0.987,1.000,0.988,0.975
80, FraxPenn, eco4, 6287,0.938,1.000,0.996,0.934
80, FraxPenn, eco5, 11103,0.833,1.000,0.999,0.832
80, FraxAmer, eco2, 13,0.678,1.000,1.000,0.678
80, FraxAmer, eco3, 7833,0.961,1.000,0.994,0.957
80, FraxAmer, eco4, 7511,0.880,1.000,0.998,0.879
80, FraxAmer, eco5, 14542,0.728,1.000,1.000,0.728
80, FaguGran, eco2, 13,0.753,1.000,1.000,0.753
80, FaguGran, eco3, 7818,0.988,1.000,0.994,0.983
80, FaguGran, eco4, 7515,0.933,1.000,0.998,0.932
80, FaguGran, eco5, 14546,0.802,1.000,1.000,0.802
80, JuglNigr, eco2, 13,0.581,1.000,1.000,0.581
80, JuglNigr, eco3, 4354,0.976,1.000,0.993,0.970
80, JuglNigr, eco4, 4425,0.933,1.000,0.998,0.931
80, JuglNigr, eco5, 4645,0.746,1.000,0.999,0.746
80, HaleDipt, eco2, 13,0.350,1.000,1.000,0.350
80, HaleDipt, eco3, 7793,0.784,1.000,0.995,0.782
80, HaleDipt, eco4, 7508,0.635,1.000,0.998,0.635
80, HaleDipt, eco5, 14520,0.414,1.000,1.000,0.414
80, IlexOpac, eco2, 13,0.350,1.000,1.000,0.350
80, IlexOpac, eco3, 7841,0.784,1.000,0.995,0.782
80, IlexOpac, eco4, 7503,0.636,1.000,0.998,0.635
80, IlexOpac, eco5, 14550,0.414,1.000,1.000,0.414
80, LiriTuli, eco2, 13,0.000,1.000,1.000,0.000
80, LiriTuli, eco3, 5053,0.362,1.000,0.994,0.360
80, LiriTuli, eco4, 5593,0.103,1.000,0.998,0.103
80, LiriTuli, eco5, 8544,0.000,1.000,0.999,0.000
80, LiquStyr, eco2, 13,0.042,1.000,1.000,0.042
80, LiquStyr, eco3, 5071,0.619,1.000,0.994,0.617
80, LiquStyr, eco4, 5634,0.305,1.000,0.998,0.304
80, LiquStyr, eco5, 8537,0.063,0.999,0.999,0.062
80, MagnAcum, eco2, 13,0.138,1.000,1.000,0.138
80, MagnAcum, eco3, 5829,0.780,1.000,0.990,0.774
80, MagnAcum, eco4, 6283,0.561,1.000,0.997,0.560
80, MagnAcum, eco5, 11132,0.221,1.000,0.999,0.221
80, MagnMacr, eco2, 13,0.138,1.000,1.000,0.138
80, MagnMacr, eco3, 5831,0.780,1.000,0.990,0.775
80, MagnMacr, eco4, 6303,0.561,1.000,0.997,0.560
80, MagnMacr, eco5, 11123,0.222,1.000,0.999,0.222
80, NyssSylv, eco2, 13,0.350,1.000,1.000,0.350
80, NyssSylv, eco3, 7835,0.784,1.000,0.995,0.782
80, NyssSylv, eco4, 7503,0.635,1.000,0.998,0.635
80, NyssSylv, eco5, 14533,0.414,1.000,1.000,0.414
