SimulationYear,DayOfYear,AttemptedNumberIgnitions,FireWeatherIndex,IgnitionType,
121, 75, 1, 21.2905522033339, Rx, 
121, 76, 1, 18.3706262536702, Rx, 
121, 77, 1, 27.0556421943246, Rx, 
121, 78, 1, 27.4330044897261, Rx, 
122, 72, 1, 16.7123484979238, Rx, 
122, 75, 1, 30.4409722429526, Rx, 
122, 76, 1, 19.3378539357799, Rx, 
122, 78, 1, 20.6147284116312, Rx, 
122, 79, 1, 24.1891088848182, Rx, 
122, 80, 1, 19.683313296099, Rx, 
122, 83, 1, 23.3183715980237, Rx, 
122, 84, 1, 24.292886293119, Rx, 
123, 70, 1, 16.7298160642299, Rx, 
123, 71, 1, 21.0967304014248, Rx, 
123, 72, 1, 22.7370429662099, Rx, 
123, 73, 1, 17.231744525841, Rx, 
123, 74, 1, 20.004457176347, Rx, 
123, 75, 1, 18.3755582278575, Rx, 
123, 76, 1, 27.1815557557991, Rx, 
123, 77, 1, 23.8654743790879, Rx, 
124, 71, 1, 22.1272353163688, Rx, 
124, 72, 1, 21.5419927951305, Rx, 
124, 73, 1, 21.3056423155637, Rx, 
124, 75, 1, 16.3449427835171, Rx, 
124, 76, 1, 21.2954648939846, Rx, 
124, 78, 1, 16.9483516294541, Rx, 
124, 79, 1, 20.6621969993178, Rx, 
124, 80, 1, 17.8615370416805, Rx, 
125, 70, 1, 15.7621428949821, Rx, 
125, 71, 1, 17.2186406557305, Rx, 
125, 72, 1, 23.8104470531615, Rx, 
125, 73, 1, 19.9143289256745, Rx, 
125, 76, 1, 17.8268061581113, Rx, 
125, 77, 1, 29.4966756267407, Rx, 
125, 78, 1, 26.5857460454312, Rx, 
125, 79, 1, 21.7268471668457, Rx, 
126, 70, 1, 19.5520033367805, Rx, 
126, 71, 1, 17.150066332206, Rx, 
126, 72, 1, 19.953981339483, Rx, 
126, 74, 1, 21.8668611569243, Rx, 
126, 75, 1, 20.3824217958887, Rx, 
126, 76, 1, 19.9191500001774, Rx, 
126, 77, 1, 17.8477581418147, Rx, 
126, 78, 1, 29.2296539265555, Rx, 
127, 71, 1, 15.6008502431194, Rx, 
127, 72, 1, 16.0730028610442, Rx, 
127, 73, 1, 20.540377731228, Rx, 
127, 74, 1, 25.6932961439012, Rx, 
127, 75, 1, 17.3767841640861, Rx, 
127, 76, 1, 30.5993400639146, Rx, 
127, 77, 1, 17.2844678882955, Rx, 
127, 79, 1, 23.0317076414955, Rx, 
128, 70, 1, 15.7621428949821, Rx, 
128, 71, 1, 17.2186406557305, Rx, 
128, 72, 1, 23.8104470531615, Rx, 
128, 73, 1, 19.9143289256745, Rx, 
128, 76, 1, 17.8268061581113, Rx, 
128, 77, 1, 29.4966756267407, Rx, 
128, 78, 1, 26.5857460454312, Rx, 
128, 79, 1, 21.7268471668457, Rx, 
129, 73, 1, 17.8800409783905, Rx, 
129, 74, 1, 16.0912743649528, Rx, 
129, 76, 1, 17.6210065986128, Rx, 
129, 77, 1, 41.5757589660129, Rx, 
129, 78, 1, 35.6905287966612, Rx, 
129, 79, 1, 25.5709358312414, Rx, 
129, 80, 1, 19.6280198915449, Rx, 
129, 82, 1, 23.7872706941296, Rx, 
